 
 
 
 INPUT PARAMETERS:

 RADIATION SCHEME:             4  streams

 w-grid:          561    280.0000        420.0000    
 equally spaced z-grid
 z-grid:           81    0.000000        80.00000    
  measurement point: index            1  altitude=    0.000000    
 idate =      20150630  esfact(1) =     1.000000    
 air temperature: USSA, 1976
 air concentrations: USSA, 1976
 ozone profile: USSA, 1976
 DATAE1/SUN/susim_hi.flx
 DATAE1/SUN/atlas3_1994_317_a.dat        
 DATAE1/SUN/neckel.flx                   
 DATAE1/SUN/sao2010.solref.converted     
 aerosols:  Elterman (1968) continental profile
 solar zenith angle =     0.000000    
 
 SPECTRAL IRRADIANCE (W m-2 nm-1):

 LOWER WVL  UPPER WVL  DIRECT     DIFFUSE DOWN  DIFFUSE UP  TOTAL DOWNWELLING
 289.50     289.75     4.754E-05  6.844E-05     1.160E-05   1.160E-04
 289.75     290.00     6.475E-05  9.365E-05     1.584E-05   1.584E-04
 290.00     290.25     9.154E-05  1.327E-04     2.242E-05   2.242E-04
 290.25     290.50     1.051E-04  1.529E-04     2.581E-05   2.581E-04
 290.50     290.75     1.244E-04  1.812E-04     3.056E-05   3.056E-04
 290.75     291.00     1.401E-04  2.049E-04     3.450E-05   3.450E-04
 291.00     291.25     1.748E-04  2.571E-04     4.319E-05   4.319E-04
 291.25     291.50     2.523E-04  3.734E-04     6.258E-05   6.258E-04
 291.50     291.75     2.760E-04  4.118E-04     6.878E-05   6.878E-04
 291.75     292.00     3.442E-04  5.169E-04     8.611E-05   8.611E-04
 292.00     292.25     4.609E-04  6.947E-04     1.156E-04   1.156E-03
 292.25     292.50     4.622E-04  6.987E-04     1.161E-04   1.161E-03
 292.50     292.75     4.408E-04  6.662E-04     1.107E-04   1.107E-03
 292.75     293.00     4.691E-04  7.102E-04     1.179E-04   1.179E-03
 293.00     293.25     8.238E-04  1.255E-03     2.078E-04   2.078E-03
 293.25     293.50     1.025E-03  1.571E-03     2.597E-04   2.597E-03
 293.50     293.75     1.225E-03  1.889E-03     3.113E-04   3.113E-03
 293.75     294.00     9.712E-04  1.505E-03     2.477E-04   2.477E-03
 294.00     294.25     1.269E-03  1.969E-03     3.238E-04   3.238E-03
 294.25     294.50     1.692E-03  2.629E-03     4.321E-04   4.321E-03
 294.50     294.75     2.009E-03  3.127E-03     5.136E-04   5.136E-03
 294.75     295.00     1.247E-03  1.947E-03     3.193E-04   3.193E-03
 295.00     295.25     2.296E-03  3.600E-03     5.896E-04   5.896E-03
 295.25     295.50     2.948E-03  4.652E-03     7.599E-04   7.599E-03
 295.50     295.75     3.690E-03  5.853E-03     9.543E-04   9.543E-03
 295.75     296.00     3.837E-03  6.095E-03     9.932E-04   9.932E-03
 296.00     296.25     4.125E-03  6.578E-03     1.070E-03   1.070E-02
 296.25     296.50     6.315E-03  1.013E-02     1.644E-03   1.644E-02
 296.50     296.75     3.413E-03  5.471E-03     8.884E-04   8.884E-03
 296.75     297.00     4.140E-03  6.629E-03     1.077E-03   1.077E-02
 297.00     297.25     4.435E-03  7.135E-03     1.157E-03   1.157E-02
 297.25     297.50     4.981E-03  8.046E-03     1.303E-03   1.303E-02
 297.50     297.75     8.972E-03  1.455E-02     2.352E-03   2.352E-02
 297.75     298.00     1.237E-02  2.012E-02     3.249E-03   3.249E-02
 298.00     298.25     8.272E-03  1.348E-02     2.175E-03   2.175E-02
 298.25     298.50     6.209E-03  1.013E-02     1.634E-03   1.634E-02
 298.50     298.75     6.592E-03  1.076E-02     1.736E-03   1.736E-02
 298.75     299.00     9.486E-03  1.548E-02     2.496E-03   2.496E-02
 299.00     299.25     1.549E-02  2.532E-02     4.081E-03   4.081E-02
 299.25     299.50     1.332E-02  2.187E-02     3.519E-03   3.519E-02
 299.50     299.75     1.185E-02  1.955E-02     3.140E-03   3.140E-02
 299.75     300.00     1.905E-02  3.145E-02     5.050E-03   5.050E-02
 300.00     300.25     8.078E-03  1.332E-02     2.140E-03   2.140E-02
 300.25     300.50     1.002E-02  1.653E-02     2.655E-03   2.655E-02
 300.50     300.75     1.993E-02  3.290E-02     5.283E-03   5.283E-02
 300.75     301.00     1.342E-02  2.218E-02     3.560E-03   3.560E-02
 301.00     301.25     2.217E-02  3.679E-02     5.896E-03   5.896E-02
 301.25     301.50     2.311E-02  3.845E-02     6.156E-03   6.156E-02
 301.50     301.75     2.590E-02  4.312E-02     6.902E-03   6.902E-02
 301.75     302.00     1.917E-02  3.185E-02     5.102E-03   5.102E-02
 302.00     302.25     1.002E-02  1.662E-02     2.664E-03   2.664E-02
 302.25     302.50     2.949E-02  4.895E-02     7.843E-03   7.843E-02
 302.50     302.75     2.303E-02  3.830E-02     6.133E-03   6.133E-02
 302.75     303.00     4.596E-02  7.662E-02     1.226E-02   1.226E-01
 303.00     303.25     3.459E-02  5.779E-02     9.237E-03   9.237E-02
 303.25     303.50     5.050E-02  8.438E-02     1.349E-02   1.349E-01
 303.50     303.75     5.127E-02  8.558E-02     1.369E-02   1.369E-01
 303.75     304.00     2.940E-02  4.897E-02     7.838E-03   7.837E-02
 304.00     304.25     4.190E-02  6.958E-02     1.115E-02   1.115E-01
 304.25     304.50     4.037E-02  6.708E-02     1.075E-02   1.075E-01
 304.50     304.75     5.797E-02  9.637E-02     1.543E-02   1.543E-01
 304.75     305.00     3.298E-02  5.497E-02     8.795E-03   8.795E-02
 305.00     305.25     5.697E-02  9.513E-02     1.521E-02   1.521E-01
 305.25     305.50     6.999E-02  1.170E-01     1.870E-02   1.870E-01
 305.50     305.75     5.688E-02  9.489E-02     1.518E-02   1.518E-01
 305.75     306.00     2.961E-02  4.925E-02     7.886E-03   7.886E-02
 306.00     306.25     5.351E-02  8.881E-02     1.423E-02   1.423E-01
 306.25     306.50     6.127E-02  1.013E-01     1.626E-02   1.626E-01
 306.50     306.75     5.266E-02  8.713E-02     1.398E-02   1.398E-01
 306.75     307.00     5.076E-02  8.400E-02     1.348E-02   1.348E-01
 307.00     307.25     7.928E-02  1.315E-01     2.107E-02   2.107E-01
 307.25     307.50     7.356E-02  1.222E-01     1.957E-02   1.957E-01
 307.50     307.75     6.873E-02  1.141E-01     1.828E-02   1.828E-01
 307.75     308.00     7.638E-02  1.264E-01     2.028E-02   2.028E-01
 308.00     308.25     8.722E-02  1.438E-01     2.310E-02   2.310E-01
 308.25     308.50     6.112E-02  1.006E-01     1.617E-02   1.617E-01
 308.50     308.75     1.064E-01  1.749E-01     2.813E-02   2.813E-01
 308.75     309.00     7.455E-02  1.221E-01     1.966E-02   1.966E-01
 309.00     309.25     6.826E-02  1.116E-01     1.799E-02   1.799E-01
 309.25     309.50     5.256E-02  8.601E-02     1.386E-02   1.386E-01
 309.50     309.75     8.886E-02  1.459E-01     2.348E-02   2.348E-01
 309.75     310.00     7.163E-02  1.175E-01     1.891E-02   1.891E-01
 310.00     310.25     4.651E-02  7.603E-02     1.225E-02   1.225E-01
 310.25     310.50     8.589E-02  1.398E-01     2.257E-02   2.257E-01
 310.50     310.75     1.108E-01  1.802E-01     2.910E-02   2.910E-01
 310.75     311.00     1.326E-01  2.152E-01     3.478E-02   3.478E-01
 311.00     311.25     1.232E-01  1.995E-01     3.227E-02   3.227E-01
 311.25     311.50     1.268E-01  2.044E-01     3.312E-02   3.312E-01
 311.50     311.75     1.226E-01  1.973E-01     3.199E-02   3.199E-01
 311.75     312.00     1.018E-01  1.641E-01     2.659E-02   2.659E-01
 312.00     312.25     9.698E-02  1.562E-01     2.532E-02   2.532E-01
 312.25     312.50     1.150E-01  1.849E-01     2.999E-02   2.999E-01
 312.50     312.75     1.156E-01  1.858E-01     3.014E-02   3.014E-01
 312.75     313.00     1.239E-01  1.987E-01     3.226E-02   3.226E-01
 313.00     313.25     1.284E-01  2.053E-01     3.337E-02   3.337E-01
 313.25     313.50     1.175E-01  1.869E-01     3.044E-02   3.044E-01
 313.50     313.75     1.189E-01  1.879E-01     3.068E-02   3.068E-01
 313.75     314.00     1.470E-01  2.323E-01     3.793E-02   3.793E-01
 314.00     314.25     1.514E-01  2.393E-01     3.908E-02   3.908E-01
 314.25     314.50     1.144E-01  1.809E-01     2.953E-02   2.953E-01
 314.50     314.75     9.681E-02  1.532E-01     2.500E-02   2.500E-01
 314.75     315.00     1.350E-01  2.129E-01     3.479E-02   3.479E-01
 315.00     315.25     1.501E-01  2.360E-01     3.861E-02   3.861E-01
 315.25     315.50     1.541E-01  2.409E-01     3.950E-02   3.950E-01
 315.50     315.75     1.318E-01  2.044E-01     3.362E-02   3.362E-01
 315.75     316.00     8.102E-02  1.257E-01     2.067E-02   2.067E-01
 316.00     316.25     9.294E-02  1.443E-01     2.373E-02   2.373E-01
 316.25     316.50     1.340E-01  2.077E-01     3.417E-02   3.417E-01
 316.50     316.75     1.298E-01  2.010E-01     3.308E-02   3.308E-01
 316.75     317.00     1.509E-01  2.333E-01     3.842E-02   3.842E-01
 317.00     317.25     1.832E-01  2.812E-01     4.644E-02   4.644E-01
 317.25     317.50     1.926E-01  2.950E-01     4.876E-02   4.876E-01
 317.50     317.75     1.767E-01  2.687E-01     4.454E-02   4.454E-01
 317.75     318.00     1.699E-01  2.579E-01     4.279E-02   4.279E-01
 318.00     318.25     1.054E-01  1.599E-01     2.654E-02   2.654E-01
 318.25     318.50     1.288E-01  1.954E-01     3.242E-02   3.242E-01
 318.50     318.75     1.564E-01  2.373E-01     3.938E-02   3.938E-01
 318.75     319.00     1.707E-01  2.585E-01     4.292E-02   4.292E-01
 319.00     319.25     2.031E-01  3.070E-01     5.101E-02   5.101E-01
 319.25     319.50     1.198E-01  1.797E-01     2.995E-02   2.995E-01
 319.50     319.75     1.642E-01  2.444E-01     4.086E-02   4.086E-01
 319.75     320.00     1.985E-01  2.949E-01     4.935E-02   4.935E-01
 320.00     320.25     1.774E-01  2.617E-01     4.391E-02   4.391E-01
 320.25     320.50     2.087E-01  3.084E-01     5.171E-02   5.171E-01
 320.50     320.75     2.357E-01  3.484E-01     5.841E-02   5.841E-01
 320.75     321.00     2.159E-01  3.190E-01     5.348E-02   5.348E-01
 321.00     321.25     1.686E-01  2.489E-01     4.175E-02   4.175E-01
 321.25     321.50     1.426E-01  2.098E-01     3.524E-02   3.524E-01
 321.50     321.75     1.829E-01  2.681E-01     4.510E-02   4.510E-01
 321.75     322.00     2.054E-01  2.995E-01     5.048E-02   5.048E-01
 322.00     322.25     2.203E-01  3.177E-01     5.380E-02   5.380E-01
 322.25     322.50     1.712E-01  2.467E-01     4.179E-02   4.179E-01
 322.50     322.75     1.795E-01  2.575E-01     4.370E-02   4.370E-01
 322.75     323.00     1.513E-01  2.163E-01     3.676E-02   3.676E-01
 323.00     323.25     1.547E-01  2.215E-01     3.762E-02   3.762E-01
 323.25     323.50     2.060E-01  2.950E-01     5.010E-02   5.010E-01
 323.50     323.75     1.647E-01  2.356E-01     4.003E-02   4.003E-01
 323.75     324.00     2.052E-01  2.930E-01     4.982E-02   4.982E-01
 324.00     324.25     2.213E-01  3.146E-01     5.359E-02   5.359E-01
 324.25     324.50     2.087E-01  2.952E-01     5.040E-02   5.040E-01
 324.50     324.75     2.464E-01  3.471E-01     5.935E-02   5.935E-01
 324.75     325.00     1.887E-01  2.631E-01     4.518E-02   4.518E-01
 325.00     325.25     2.049E-01  2.851E-01     4.900E-02   4.900E-01
 325.25     325.50     2.278E-01  3.168E-01     5.446E-02   5.446E-01
 325.50     325.75     2.694E-01  3.730E-01     6.423E-02   6.423E-01
 325.75     326.00     2.797E-01  3.871E-01     6.668E-02   6.668E-01
 326.00     326.25     3.080E-01  4.259E-01     7.339E-02   7.339E-01
 326.25     326.50     2.912E-01  4.019E-01     6.931E-02   6.931E-01
 326.50     326.75     2.604E-01  3.585E-01     6.189E-02   6.189E-01
 326.75     327.00     3.119E-01  4.280E-01     7.399E-02   7.399E-01
 327.00     327.25     2.690E-01  3.672E-01     6.362E-02   6.362E-01
 327.25     327.50     2.807E-01  3.812E-01     6.619E-02   6.619E-01
 327.50     327.75     2.924E-01  3.961E-01     6.884E-02   6.884E-01
 327.75     328.00     2.654E-01  3.568E-01     6.222E-02   6.222E-01
 328.00     328.25     2.700E-01  3.612E-01     6.312E-02   6.312E-01
 328.25     328.50     2.673E-01  3.575E-01     6.249E-02   6.249E-01
 328.50     328.75     2.709E-01  3.620E-01     6.329E-02   6.329E-01
 328.75     329.00     2.209E-01  2.947E-01     5.156E-02   5.156E-01
 329.00     329.25     3.318E-01  4.418E-01     7.736E-02   7.736E-01
 329.25     329.50     3.263E-01  4.332E-01     7.595E-02   7.595E-01
 329.50     329.75     3.333E-01  4.411E-01     7.745E-02   7.745E-01
 329.75     330.00     3.329E-01  4.390E-01     7.719E-02   7.719E-01
 330.00     330.25     3.845E-01  5.052E-01     8.897E-02   8.897E-01
 330.25     330.50     2.916E-01  3.807E-01     6.723E-02   6.723E-01
 330.50     330.75     2.591E-01  3.371E-01     5.963E-02   5.963E-01
 330.75     331.00     2.864E-01  3.716E-01     6.581E-02   6.581E-01
 331.00     331.25     3.182E-01  4.104E-01     7.286E-02   7.286E-01
 331.25     331.50     2.958E-01  3.807E-01     6.766E-02   6.766E-01
 331.50     331.75     2.774E-01  3.564E-01     6.338E-02   6.338E-01
 331.75     332.00     3.261E-01  4.182E-01     7.443E-02   7.443E-01
 332.00     332.25     3.132E-01  4.007E-01     7.139E-02   7.139E-01
 332.25     332.50     2.495E-01  3.184E-01     5.680E-02   5.680E-01
 332.50     332.75     3.417E-01  4.347E-01     7.763E-02   7.763E-01
 332.75     333.00     2.891E-01  3.665E-01     6.556E-02   6.556E-01
 333.00     333.25     2.970E-01  3.751E-01     6.722E-02   6.722E-01
 333.25     333.50     3.134E-01  3.944E-01     7.078E-02   7.078E-01
 333.50     333.75     2.496E-01  3.126E-01     5.622E-02   5.622E-01
 333.75     334.00     2.755E-01  3.434E-01     6.189E-02   6.189E-01
 334.00     334.25     3.157E-01  3.927E-01     7.084E-02   7.084E-01
 334.25     334.50     2.910E-01  3.612E-01     6.523E-02   6.523E-01
 334.50     334.75     3.530E-01  4.370E-01     7.899E-02   7.899E-01
 334.75     335.00     3.146E-01  3.884E-01     7.029E-02   7.029E-01
 335.00     335.25     2.742E-01  3.376E-01     6.118E-02   6.118E-01
 335.25     335.50     3.400E-01  4.174E-01     7.575E-02   7.575E-01
 335.50     335.75     3.579E-01  4.380E-01     7.959E-02   7.959E-01
 335.75     336.00     3.211E-01  3.917E-01     7.128E-02   7.128E-01
 336.00     336.25     1.502E-01  1.826E-01     3.328E-02   3.328E-01
 336.25     336.50     2.676E-01  3.241E-01     5.917E-02   5.917E-01
 336.50     336.75     3.455E-01  4.169E-01     7.624E-02   7.624E-01
 336.75     337.00     2.562E-01  3.082E-01     5.644E-02   5.644E-01
 337.00     337.25     2.219E-01  2.659E-01     4.878E-02   4.878E-01
 337.25     337.50     2.411E-01  2.877E-01     5.288E-02   5.288E-01
 337.50     337.75     3.259E-01  3.879E-01     7.138E-02   7.138E-01
 337.75     338.00     3.431E-01  4.074E-01     7.505E-02   7.505E-01
 338.00     338.25     2.213E-01  2.622E-01     4.835E-02   4.835E-01
 338.25     338.50     3.093E-01  3.654E-01     6.747E-02   6.747E-01
 338.50     338.75     3.526E-01  4.153E-01     7.679E-02   7.679E-01
 338.75     339.00     3.119E-01  3.663E-01     6.782E-02   6.782E-01
 339.00     339.25     3.557E-01  4.164E-01     7.720E-02   7.720E-01
 339.25     339.50     2.556E-01  2.982E-01     5.539E-02   5.539E-01
 339.50     339.75     3.167E-01  3.683E-01     6.850E-02   6.850E-01
 339.75     340.00     3.782E-01  4.384E-01     8.166E-02   8.166E-01
 340.00     340.25     4.051E-01  4.679E-01     8.730E-02   8.730E-01
 340.25     340.50     3.579E-01  4.120E-01     7.699E-02   7.699E-01
 340.50     340.75     3.386E-01  3.888E-01     7.274E-02   7.274E-01
 340.75     341.00     3.060E-01  3.504E-01     6.564E-02   6.564E-01
 341.00     341.25     3.276E-01  3.740E-01     7.016E-02   7.016E-01
 341.25     341.50     3.184E-01  3.625E-01     6.808E-02   6.808E-01
 341.50     341.75     2.781E-01  3.156E-01     5.937E-02   5.937E-01
 341.75     342.00     3.307E-01  3.742E-01     7.049E-02   7.049E-01
 342.00     342.25     4.004E-01  4.517E-01     8.521E-02   8.521E-01
 342.25     342.50     3.173E-01  3.569E-01     6.743E-02   6.743E-01
 342.50     342.75     3.639E-01  4.081E-01     7.720E-02   7.720E-01
 342.75     343.00     3.159E-01  3.532E-01     6.691E-02   6.691E-01
 343.00     343.25     4.423E-01  4.929E-01     9.353E-02   9.353E-01
 343.25     343.50     2.861E-01  3.179E-01     6.040E-02   6.040E-01
 343.50     343.75     4.069E-01  4.507E-01     8.577E-02   8.577E-01
 343.75     344.00     3.268E-01  3.607E-01     6.875E-02   6.875E-01
 344.00     344.25     2.105E-01  2.315E-01     4.420E-02   4.420E-01
 344.25     344.50     2.144E-01  2.352E-01     4.495E-02   4.495E-01
 344.50     344.75     2.732E-01  2.990E-01     5.722E-02   5.722E-01
 344.75     345.00     3.350E-01  3.656E-01     7.006E-02   7.006E-01
 345.00     345.25     3.942E-01  4.290E-01     8.231E-02   8.231E-01
 345.25     345.50     2.987E-01  3.239E-01     6.226E-02   6.226E-01
 345.50     345.75     4.031E-01  4.358E-01     8.389E-02   8.389E-01
 345.75     346.00     3.188E-01  3.437E-01     6.625E-02   6.625E-01
 346.00     346.25     2.887E-01  3.104E-01     5.992E-02   5.992E-01
 346.25     346.50     3.308E-01  3.546E-01     6.854E-02   6.854E-01
 346.50     346.75     3.315E-01  3.543E-01     6.858E-02   6.858E-01
 346.75     347.00     3.863E-01  4.117E-01     7.980E-02   7.980E-01
 347.00     347.25     4.029E-01  4.281E-01     8.310E-02   8.310E-01
 347.25     347.50     3.349E-01  3.549E-01     6.898E-02   6.898E-01
 347.50     347.75     2.645E-01  2.795E-01     5.440E-02   5.440E-01
 347.75     348.00     3.107E-01  3.274E-01     6.381E-02   6.381E-01
 348.00     348.25     3.777E-01  3.968E-01     7.745E-02   7.745E-01
 348.25     348.50     3.261E-01  3.416E-01     6.677E-02   6.677E-01
 348.50     348.75     3.374E-01  3.524E-01     6.898E-02   6.898E-01
 348.75     349.00     4.096E-01  4.267E-01     8.363E-02   8.363E-01
 349.00     349.25     2.618E-01  2.720E-01     5.338E-02   5.338E-01
 349.25     349.50     3.147E-01  3.260E-01     6.407E-02   6.407E-01
 349.50     349.75     3.535E-01  3.650E-01     7.185E-02   7.185E-01
 349.75     350.00     2.926E-01  3.013E-01     5.939E-02   5.939E-01
 350.00     350.25     4.463E-01  4.583E-01     9.046E-02   9.046E-01
 350.25     350.50     4.522E-01  4.630E-01     9.152E-02   9.152E-01
 350.50     350.75     3.956E-01  4.040E-01     7.996E-02   7.996E-01
 350.75     351.00     4.265E-01  4.343E-01     8.607E-02   8.607E-01
 351.00     351.25     3.677E-01  3.734E-01     7.411E-02   7.411E-01
 351.25     351.50     3.312E-01  3.353E-01     6.665E-02   6.665E-01
 351.50     351.75     3.390E-01  3.422E-01     6.812E-02   6.812E-01
 351.75     352.00     4.537E-01  4.568E-01     9.105E-02   9.105E-01
 352.00     352.25     3.853E-01  3.869E-01     7.722E-02   7.722E-01
 352.25     352.50     3.577E-01  3.582E-01     7.159E-02   7.159E-01
 352.50     352.75     2.347E-01  2.343E-01     4.690E-02   4.690E-01
 352.75     353.00     3.739E-01  3.723E-01     7.462E-02   7.462E-01
 353.00     353.25     4.266E-01  4.237E-01     8.503E-02   8.503E-01
 353.25     353.50     3.520E-01  3.486E-01     7.006E-02   7.006E-01
 353.50     353.75     4.551E-01  4.495E-01     9.047E-02   9.047E-01
 353.75     354.00     4.013E-01  3.953E-01     7.966E-02   7.966E-01
 354.00     354.25     4.580E-01  4.499E-01     9.079E-02   9.079E-01
 354.25     354.50     4.258E-01  4.171E-01     8.429E-02   8.429E-01
 354.50     354.75     4.604E-01  4.498E-01     9.102E-02   9.102E-01
 354.75     355.00     4.339E-01  4.228E-01     8.568E-02   8.568E-01
 355.00     355.25     4.787E-01  4.652E-01     9.439E-02   9.439E-01
 355.25     355.50     4.087E-01  3.960E-01     8.047E-02   8.047E-01
 355.50     355.75     4.074E-01  3.938E-01     8.012E-02   8.012E-01
 355.75     356.00     3.749E-01  3.614E-01     7.362E-02   7.362E-01
 356.00     356.25     4.262E-01  4.097E-01     8.359E-02   8.359E-01
 356.25     356.50     4.918E-01  4.715E-01     9.633E-02   9.633E-01
 356.50     356.75     2.578E-01  2.466E-01     5.044E-02   5.044E-01
 356.75     357.00     3.813E-01  3.636E-01     7.448E-02   7.448E-01
 357.00     357.25     2.392E-01  2.275E-01     4.666E-02   4.666E-01
 357.25     357.50     3.421E-01  3.245E-01     6.665E-02   6.665E-01
 357.50     357.75     3.842E-01  3.635E-01     7.477E-02   7.477E-01
 357.75     358.00     3.659E-01  3.453E-01     7.111E-02   7.111E-01
 358.00     358.25     2.608E-01  2.455E-01     5.063E-02   5.063E-01
 358.25     358.50     2.689E-01  2.524E-01     5.214E-02   5.214E-01
 358.50     358.75     2.320E-01  2.172E-01     4.492E-02   4.492E-01
 358.75     359.00     2.700E-01  2.521E-01     5.221E-02   5.221E-01
 359.00     359.25     3.736E-01  3.479E-01     7.215E-02   7.215E-01
 359.25     359.50     4.152E-01  3.857E-01     8.009E-02   8.009E-01
 359.50     359.75     4.615E-01  4.276E-01     8.891E-02   8.891E-01
 359.75     360.00     4.947E-01  4.572E-01     9.519E-02   9.519E-01
 360.00     360.25     5.286E-01  4.872E-01     1.016E-01   1.016E+00
 360.25     360.50     3.741E-01  3.439E-01     7.180E-02   7.180E-01
 360.50     360.75     3.750E-01  3.438E-01     7.188E-02   7.188E-01
 360.75     361.00     3.464E-01  3.168E-01     6.632E-02   6.632E-01
 361.00     361.25     3.152E-01  2.876E-01     6.028E-02   6.028E-01
 361.25     361.50     3.874E-01  3.525E-01     7.400E-02   7.400E-01
 361.50     361.75     4.499E-01  4.083E-01     8.582E-02   8.582E-01
 361.75     362.00     3.187E-01  2.886E-01     6.073E-02   6.073E-01
 362.00     362.25     3.008E-01  2.716E-01     5.724E-02   5.724E-01
 362.25     362.50     4.367E-01  3.933E-01     8.300E-02   8.300E-01
 362.50     362.75     4.684E-01  4.208E-01     8.892E-02   8.892E-01
 362.75     363.00     5.302E-01  4.751E-01     1.005E-01   1.005E+00
 363.00     363.25     3.873E-01  3.463E-01     7.336E-02   7.336E-01
 363.25     363.50     3.475E-01  3.099E-01     6.574E-02   6.574E-01
 363.50     363.75     3.804E-01  3.383E-01     7.187E-02   7.187E-01
 363.75     364.00     4.355E-01  3.864E-01     8.219E-02   8.219E-01
 364.00     364.25     5.035E-01  4.456E-01     9.491E-02   9.491E-01
 364.25     364.50     4.401E-01  3.885E-01     8.286E-02   8.286E-01
 364.50     364.75     3.975E-01  3.501E-01     7.476E-02   7.476E-01
 364.75     365.00     3.574E-01  3.139E-01     6.713E-02   6.713E-01
 365.00     365.25     4.313E-01  3.779E-01     8.092E-02   8.092E-01
 365.25     365.50     5.260E-01  4.598E-01     9.857E-02   9.857E-01
 365.50     365.75     5.322E-01  4.641E-01     9.963E-02   9.963E-01
 365.75     366.00     5.901E-01  5.132E-01     1.103E-01   1.103E+00
 366.00     366.25     5.855E-01  5.080E-01     1.094E-01   1.094E+00
 366.25     366.50     5.495E-01  4.756E-01     1.025E-01   1.025E+00
 366.50     366.75     5.375E-01  4.641E-01     1.002E-01   1.002E+00
 366.75     367.00     5.370E-01  4.625E-01     9.995E-02   9.995E-01
 367.00     367.25     4.668E-01  4.011E-01     8.679E-02   8.679E-01
 367.25     367.50     5.946E-01  5.097E-01     1.104E-01   1.104E+00
 367.50     367.75     5.684E-01  4.860E-01     1.054E-01   1.054E+00
 367.75     368.00     4.769E-01  4.068E-01     8.837E-02   8.837E-01
 368.00     368.25     4.334E-01  3.688E-01     8.022E-02   8.022E-01
 368.25     368.50     5.276E-01  4.479E-01     9.755E-02   9.755E-01
 368.50     368.75     4.795E-01  4.060E-01     8.854E-02   8.854E-01
 368.75     369.00     4.178E-01  3.530E-01     7.708E-02   7.708E-01
 369.00     369.25     5.469E-01  4.609E-01     1.008E-01   1.008E+00
