 
 
 
 INPUT PARAMETERS:

 RADIATION SCHEME:             4  streams

 w-grid:          561    280.0000        420.0000    
 equally spaced z-grid
 z-grid:           81    0.000000        80.00000    
  measurement point: index            1  altitude=    0.000000    
 idate =      20150630  esfact(1) =     1.000000    
 air temperature: USSA, 1976
 air concentrations: USSA, 1976
 ozone profile: USSA, 1976
 DATAE1/SUN/susim_hi.flx
 DATAE1/SUN/atlas3_1994_317_a.dat        
 DATAE1/SUN/neckel.flx                   
 DATAE1/SUN/sao2010.solref.converted     
 aerosols:  Elterman (1968) continental profile
 solar zenith angle =     30.00000    
 
 SPECTRAL IRRADIANCE (W m-2 nm-1):

 LOWER WVL  UPPER WVL  DIRECT     DIFFUSE DOWN  DIFFUSE UP  TOTAL DOWNWELLING
 289.50     289.75     9.716E-06  1.887E-05     2.858E-06   2.858E-05
 289.75     290.00     1.369E-05  2.667E-05     4.037E-06   4.037E-05
 290.00     290.25     1.984E-05  3.869E-05     5.853E-06   5.853E-05
 290.25     290.50     2.347E-05  4.589E-05     6.935E-06   6.935E-05
 290.50     290.75     2.839E-05  5.555E-05     8.394E-06   8.394E-05
 290.75     291.00     3.296E-05  6.466E-05     9.762E-06   9.762E-05
 291.00     291.25     4.263E-05  8.399E-05     1.266E-05   1.266E-04
 291.25     291.50     6.394E-05  1.266E-04     1.905E-05   1.905E-04
 291.50     291.75     7.304E-05  1.456E-04     2.186E-05   2.186E-04
 291.75     292.00     9.449E-05  1.893E-04     2.838E-05   2.838E-04
 292.00     292.25     1.298E-04  2.607E-04     3.905E-05   3.905E-04
 292.25     292.50     1.332E-04  2.682E-04     4.014E-05   4.014E-04
 292.50     292.75     1.285E-04  2.583E-04     3.868E-05   3.868E-04
 292.75     293.00     1.395E-04  2.807E-04     4.202E-05   4.202E-04
 293.00     293.25     2.530E-04  5.113E-04     7.643E-05   7.643E-04
 293.25     293.50     3.252E-04  6.607E-04     9.859E-05   9.859E-04
 293.50     293.75     4.015E-04  8.199E-04     1.221E-04   1.221E-03
 293.75     294.00     3.270E-04  6.705E-04     9.975E-05   9.975E-04
 294.00     294.25     4.328E-04  8.878E-04     1.321E-04   1.321E-03
 294.25     294.50     5.861E-04  1.202E-03     1.788E-04   1.788E-03
 294.50     294.75     7.088E-04  1.456E-03     2.165E-04   2.165E-03
 294.75     295.00     4.489E-04  9.240E-04     1.373E-04   1.373E-03
 295.00     295.25     8.458E-04  1.747E-03     2.593E-04   2.593E-03
 295.25     295.50     1.118E-03  2.321E-03     3.439E-04   3.439E-03
 295.50     295.75     1.433E-03  2.988E-03     4.421E-04   4.421E-03
 295.75     296.00     1.511E-03  3.152E-03     4.663E-04   4.663E-03
 296.00     296.25     1.658E-03  3.469E-03     5.127E-04   5.127E-03
 296.25     296.50     2.599E-03  5.464E-03     8.064E-04   8.064E-03
 296.50     296.75     1.416E-03  2.973E-03     4.389E-04   4.389E-03
 296.75     297.00     1.732E-03  3.630E-03     5.361E-04   5.361E-03
 297.00     297.25     1.896E-03  3.989E-03     5.885E-04   5.885E-03
 297.25     297.50     2.169E-03  4.579E-03     6.748E-04   6.748E-03
 297.50     297.75     3.979E-03  8.425E-03     1.240E-03   1.240E-02
 297.75     298.00     5.577E-03  1.184E-02     1.741E-03   1.741E-02
 298.00     298.25     3.781E-03  8.034E-03     1.181E-03   1.181E-02
 298.25     298.50     2.869E-03  6.098E-03     8.966E-04   8.966E-03
 298.50     298.75     3.079E-03  6.547E-03     9.626E-04   9.626E-03
 298.75     299.00     4.463E-03  9.476E-03     1.394E-03   1.394E-02
 299.00     299.25     7.390E-03  1.572E-02     2.311E-03   2.311E-02
 299.25     299.50     6.473E-03  1.382E-02     2.029E-03   2.029E-02
 299.50     299.75     5.855E-03  1.254E-02     1.839E-03   1.839E-02
 299.75     300.00     9.501E-03  2.036E-02     2.986E-03   2.986E-02
 300.00     300.25     4.054E-03  8.672E-03     1.273E-03   1.273E-02
 300.25     300.50     5.077E-03  1.086E-02     1.594E-03   1.594E-02
 300.50     300.75     1.018E-02  2.177E-02     3.196E-03   3.196E-02
 300.75     301.00     6.935E-03  1.485E-02     2.178E-03   2.178E-02
 301.00     301.25     1.163E-02  2.497E-02     3.660E-03   3.660E-02
 301.25     301.50     1.226E-02  2.638E-02     3.865E-03   3.865E-02
 301.50     301.75     1.386E-02  2.981E-02     4.367E-03   4.367E-02
 301.75     302.00     1.030E-02  2.210E-02     3.240E-03   3.240E-02
 302.00     302.25     5.409E-03  1.159E-02     1.700E-03   1.700E-02
 302.25     302.50     1.605E-02  3.439E-02     5.045E-03   5.045E-02
 302.50     302.75     1.267E-02  2.717E-02     3.984E-03   3.984E-02
 302.75     303.00     2.557E-02  5.496E-02     8.052E-03   8.052E-02
 303.00     303.25     1.944E-02  4.185E-02     6.129E-03   6.129E-02
 303.25     303.50     2.857E-02  6.149E-02     9.006E-03   9.006E-02
 303.50     303.75     2.915E-02  6.265E-02     9.180E-03   9.180E-02
 303.75     304.00     1.677E-02  3.595E-02     5.272E-03   5.272E-02
 304.00     304.25     2.395E-02  5.117E-02     7.512E-03   7.512E-02
 304.25     304.50     2.326E-02  4.969E-02     7.295E-03   7.295E-02
 304.50     304.75     3.364E-02  7.188E-02     1.055E-02   1.055E-01
 304.75     305.00     1.933E-02  4.139E-02     6.072E-03   6.072E-02
 305.00     305.25     3.369E-02  7.225E-02     1.059E-02   1.059E-01
 305.25     305.50     4.169E-02  8.944E-02     1.311E-02   1.311E-01
 305.50     305.75     3.400E-02  7.278E-02     1.068E-02   1.068E-01
 305.75     306.00     1.773E-02  3.782E-02     5.555E-03   5.555E-02
 306.00     306.25     3.215E-02  6.842E-02     1.006E-02   1.006E-01
 306.25     306.50     3.686E-02  7.813E-02     1.150E-02   1.150E-01
 306.50     306.75     3.189E-02  6.760E-02     9.949E-03   9.949E-02
 306.75     307.00     3.092E-02  6.554E-02     9.646E-03   9.646E-02
 307.00     307.25     4.869E-02  1.034E-01     1.521E-02   1.521E-01
 307.25     307.50     4.551E-02  9.672E-02     1.422E-02   1.422E-01
 307.50     307.75     4.274E-02  9.076E-02     1.335E-02   1.335E-01
 307.75     308.00     4.757E-02  1.007E-01     1.483E-02   1.483E-01
 308.00     308.25     5.435E-02  1.145E-01     1.689E-02   1.689E-01
 308.25     308.50     3.822E-02  8.038E-02     1.186E-02   1.186E-01
 308.50     308.75     6.680E-02  1.402E-01     2.070E-02   2.070E-01
 308.75     309.00     4.685E-02  9.797E-02     1.448E-02   1.448E-01
 309.00     309.25     4.306E-02  8.988E-02     1.329E-02   1.329E-01
 309.25     309.50     3.335E-02  6.965E-02     1.030E-02   1.030E-01
 309.50     309.75     5.687E-02  1.191E-01     1.760E-02   1.760E-01
 309.75     310.00     4.602E-02  9.628E-02     1.423E-02   1.423E-01
 310.00     310.25     2.992E-02  6.235E-02     9.227E-03   9.227E-02
 310.25     310.50     5.525E-02  1.146E-01     1.699E-02   1.699E-01
 310.50     310.75     7.157E-02  1.484E-01     2.199E-02   2.199E-01
 310.75     311.00     8.585E-02  1.775E-01     2.633E-02   2.633E-01
 311.00     311.25     7.998E-02  1.649E-01     2.449E-02   2.449E-01
 311.25     311.50     8.232E-02  1.689E-01     2.512E-02   2.512E-01
 311.50     311.75     7.982E-02  1.634E-01     2.432E-02   2.432E-01
 311.75     312.00     6.668E-02  1.366E-01     2.033E-02   2.033E-01
 312.00     312.25     6.376E-02  1.306E-01     1.944E-02   1.944E-01
 312.25     312.50     7.580E-02  1.550E-01     2.308E-02   2.308E-01
 312.50     312.75     7.650E-02  1.562E-01     2.327E-02   2.327E-01
 312.75     313.00     8.216E-02  1.674E-01     2.496E-02   2.496E-01
 313.00     313.25     8.528E-02  1.731E-01     2.584E-02   2.584E-01
 313.25     313.50     7.799E-02  1.574E-01     2.354E-02   2.354E-01
 313.50     313.75     7.879E-02  1.580E-01     2.368E-02   2.368E-01
 313.75     314.00     9.780E-02  1.960E-01     2.938E-02   2.938E-01
 314.00     314.25     1.012E-01  2.028E-01     3.040E-02   3.040E-01
 314.25     314.50     7.678E-02  1.540E-01     2.308E-02   2.308E-01
 314.50     314.75     6.528E-02  1.310E-01     1.962E-02   1.962E-01
 314.75     315.00     9.110E-02  1.820E-01     2.731E-02   2.731E-01
 315.00     315.25     1.014E-01  2.020E-01     3.034E-02   3.034E-01
 315.25     315.50     1.040E-01  2.059E-01     3.099E-02   3.099E-01
 315.50     315.75     8.869E-02  1.741E-01     2.627E-02   2.627E-01
 315.75     316.00     5.475E-02  1.075E-01     1.622E-02   1.622E-01
 316.00     316.25     6.311E-02  1.240E-01     1.871E-02   1.871E-01
 316.25     316.50     9.119E-02  1.788E-01     2.700E-02   2.700E-01
 316.50     316.75     8.860E-02  1.736E-01     2.622E-02   2.622E-01
 316.75     317.00     1.032E-01  2.017E-01     3.050E-02   3.050E-01
 317.00     317.25     1.250E-01  2.425E-01     3.676E-02   3.676E-01
 317.25     317.50     1.317E-01  2.548E-01     3.865E-02   3.865E-01
 317.50     317.75     1.206E-01  2.315E-01     3.521E-02   3.521E-01
 317.75     318.00     1.162E-01  2.226E-01     3.388E-02   3.388E-01
 318.00     318.25     7.233E-02  1.385E-01     2.108E-02   2.108E-01
 318.25     318.50     8.867E-02  1.698E-01     2.585E-02   2.585E-01
 318.50     318.75     1.081E-01  2.069E-01     3.150E-02   3.150E-01
 318.75     319.00     1.182E-01  2.256E-01     3.438E-02   3.438E-01
 319.00     319.25     1.409E-01  2.685E-01     4.093E-02   4.093E-01
 319.25     319.50     8.288E-02  1.567E-01     2.396E-02   2.396E-01
 319.50     319.75     1.133E-01  2.125E-01     3.259E-02   3.259E-01
 319.75     320.00     1.373E-01  2.569E-01     3.942E-02   3.942E-01
 320.00     320.25     1.224E-01  2.274E-01     3.498E-02   3.498E-01
 320.25     320.50     1.448E-01  2.692E-01     4.140E-02   4.140E-01
 320.50     320.75     1.640E-01  3.051E-01     4.691E-02   4.691E-01
 320.75     321.00     1.507E-01  2.801E-01     4.308E-02   4.308E-01
 321.00     321.25     1.180E-01  2.192E-01     3.372E-02   3.372E-01
 321.25     321.50     9.986E-02  1.847E-01     2.846E-02   2.846E-01
 321.50     321.75     1.281E-01  2.361E-01     3.643E-02   3.643E-01
 321.75     322.00     1.438E-01  2.635E-01     4.073E-02   4.073E-01
 322.00     322.25     1.535E-01  2.779E-01     4.314E-02   4.314E-01
 322.25     322.50     1.196E-01  2.164E-01     3.360E-02   3.360E-01
 322.50     322.75     1.254E-01  2.259E-01     3.513E-02   3.513E-01
 322.75     323.00     1.058E-01  1.897E-01     2.955E-02   2.955E-01
 323.00     323.25     1.086E-01  1.951E-01     3.038E-02   3.038E-01
 323.25     323.50     1.451E-01  2.607E-01     4.058E-02   4.058E-01
 323.50     323.75     1.163E-01  2.087E-01     3.250E-02   3.250E-01
 323.75     324.00     1.451E-01  2.599E-01     4.050E-02   4.050E-01
 324.00     324.25     1.565E-01  2.788E-01     4.353E-02   4.353E-01
 324.25     324.50     1.475E-01  2.614E-01     4.090E-02   4.090E-01
 324.50     324.75     1.742E-01  3.074E-01     4.816E-02   4.816E-01
 324.75     325.00     1.328E-01  2.319E-01     3.647E-02   3.647E-01
 325.00     325.25     1.445E-01  2.515E-01     3.960E-02   3.960E-01
 325.25     325.50     1.610E-01  2.802E-01     4.413E-02   4.413E-01
 325.50     325.75     1.904E-01  3.298E-01     5.202E-02   5.202E-01
 325.75     326.00     1.983E-01  3.431E-01     5.413E-02   5.413E-01
 326.00     326.25     2.188E-01  3.783E-01     5.972E-02   5.972E-01
 326.25     326.50     2.072E-01  3.575E-01     5.647E-02   5.647E-01
 326.50     326.75     1.855E-01  3.192E-01     5.047E-02   5.047E-01
 326.75     327.00     2.224E-01  3.813E-01     6.037E-02   6.037E-01
 327.00     327.25     1.916E-01  3.266E-01     5.183E-02   5.183E-01
 327.25     327.50     1.999E-01  3.389E-01     5.388E-02   5.388E-01
 327.50     327.75     2.084E-01  3.524E-01     5.608E-02   5.608E-01
 327.75     328.00     1.887E-01  3.165E-01     5.052E-02   5.052E-01
 328.00     328.25     1.919E-01  3.202E-01     5.121E-02   5.121E-01
 328.25     328.50     1.905E-01  3.178E-01     5.083E-02   5.083E-01
 328.50     328.75     1.935E-01  3.225E-01     5.160E-02   5.160E-01
 328.75     329.00     1.581E-01  2.629E-01     4.210E-02   4.210E-01
 329.00     329.25     2.378E-01  3.945E-01     6.323E-02   6.323E-01
 329.25     329.50     2.340E-01  3.872E-01     6.212E-02   6.212E-01
 329.50     329.75     2.392E-01  3.943E-01     6.335E-02   6.335E-01
 329.75     330.00     2.390E-01  3.925E-01     6.315E-02   6.315E-01
 330.00     330.25     2.761E-01  4.516E-01     7.277E-02   7.277E-01
 330.25     330.50     2.091E-01  3.395E-01     5.486E-02   5.486E-01
 330.50     330.75     1.859E-01  3.008E-01     4.867E-02   4.867E-01
 330.75     331.00     2.057E-01  3.318E-01     5.375E-02   5.375E-01
 331.00     331.25     2.282E-01  3.658E-01     5.940E-02   5.940E-01
 331.25     331.50     2.124E-01  3.397E-01     5.521E-02   5.521E-01
 331.50     331.75     1.995E-01  3.186E-01     5.181E-02   5.181E-01
 331.75     332.00     2.349E-01  3.742E-01     6.091E-02   6.091E-01
 332.00     332.25     2.258E-01  3.589E-01     5.847E-02   5.847E-01
 332.25     332.50     1.801E-01  2.854E-01     4.654E-02   4.654E-01
 332.50     332.75     2.467E-01  3.897E-01     6.364E-02   6.364E-01
 332.75     333.00     2.088E-01  3.286E-01     5.374E-02   5.374E-01
 333.00     333.25     2.146E-01  3.362E-01     5.508E-02   5.508E-01
 333.25     333.50     2.265E-01  3.535E-01     5.800E-02   5.800E-01
 333.50     333.75     1.803E-01  2.798E-01     4.601E-02   4.601E-01
 333.75     334.00     1.988E-01  3.072E-01     5.060E-02   5.060E-01
 334.00     334.25     2.282E-01  3.517E-01     5.799E-02   5.799E-01
 334.25     334.50     2.106E-01  3.239E-01     5.345E-02   5.345E-01
 334.50     334.75     2.556E-01  3.921E-01     6.477E-02   6.477E-01
 334.75     335.00     2.280E-01  3.486E-01     5.766E-02   5.766E-01
 335.00     335.25     1.989E-01  3.032E-01     5.021E-02   5.021E-01
 335.25     335.50     2.468E-01  3.750E-01     6.219E-02   6.219E-01
 335.50     335.75     2.599E-01  3.936E-01     6.535E-02   6.535E-01
 335.75     336.00     2.333E-01  3.521E-01     5.854E-02   5.854E-01
 336.00     336.25     1.092E-01  1.642E-01     2.733E-02   2.733E-01
 336.25     336.50     1.945E-01  2.912E-01     4.857E-02   4.857E-01
 336.50     336.75     2.511E-01  3.746E-01     6.257E-02   6.257E-01
 336.75     337.00     1.863E-01  2.770E-01     4.633E-02   4.633E-01
 337.00     337.25     1.614E-01  2.388E-01     4.002E-02   4.002E-01
 337.25     337.50     1.753E-01  2.583E-01     4.335E-02   4.335E-01
 337.50     337.75     2.371E-01  3.485E-01     5.856E-02   5.856E-01
 337.75     338.00     2.499E-01  3.663E-01     6.162E-02   6.162E-01
 338.00     338.25     1.613E-01  2.359E-01     3.972E-02   3.972E-01
 338.25     338.50     2.256E-01  3.289E-01     5.545E-02   5.545E-01
 338.50     338.75     2.574E-01  3.739E-01     6.313E-02   6.313E-01
 338.75     339.00     2.278E-01  3.298E-01     5.576E-02   5.576E-01
 339.00     339.25     2.598E-01  3.750E-01     6.349E-02   6.349E-01
 339.25     339.50     1.868E-01  2.687E-01     4.554E-02   4.554E-01
 339.50     339.75     2.315E-01  3.318E-01     5.633E-02   5.633E-01
 339.75     340.00     2.765E-01  3.950E-01     6.715E-02   6.715E-01
 340.00     340.25     2.962E-01  4.213E-01     7.175E-02   7.175E-01
 340.25     340.50     2.617E-01  3.710E-01     6.328E-02   6.328E-01
 340.50     340.75     2.478E-01  3.503E-01     5.981E-02   5.981E-01
 340.75     341.00     2.241E-01  3.159E-01     5.400E-02   5.400E-01
 341.00     341.25     2.400E-01  3.373E-01     5.773E-02   5.773E-01
 341.25     341.50     2.334E-01  3.269E-01     5.603E-02   5.603E-01
 341.50     341.75     2.039E-01  2.848E-01     4.887E-02   4.887E-01
 341.75     342.00     2.426E-01  3.377E-01     5.803E-02   5.803E-01
 342.00     342.25     2.939E-01  4.077E-01     7.016E-02   7.016E-01
 342.25     342.50     2.330E-01  3.222E-01     5.552E-02   5.552E-01
 342.50     342.75     2.673E-01  3.684E-01     6.357E-02   6.357E-01
 342.75     343.00     2.322E-01  3.189E-01     5.511E-02   5.511E-01
 343.00     343.25     3.251E-01  4.451E-01     7.702E-02   7.702E-01
 343.25     343.50     2.104E-01  2.870E-01     4.974E-02   4.974E-01
 343.50     343.75     2.993E-01  4.071E-01     7.064E-02   7.064E-01
 343.75     344.00     2.404E-01  3.257E-01     5.661E-02   5.661E-01
 344.00     344.25     1.548E-01  2.090E-01     3.638E-02   3.638E-01
 344.25     344.50     1.578E-01  2.124E-01     3.702E-02   3.702E-01
 344.50     344.75     2.012E-01  2.701E-01     4.713E-02   4.713E-01
 344.75     345.00     2.469E-01  3.304E-01     5.772E-02   5.772E-01
 345.00     345.25     2.906E-01  3.878E-01     6.784E-02   6.784E-01
 345.25     345.50     2.202E-01  2.928E-01     5.130E-02   5.130E-01
 345.50     345.75     2.973E-01  3.939E-01     6.912E-02   6.912E-01
 345.75     346.00     2.352E-01  3.107E-01     5.459E-02   5.459E-01
 346.00     346.25     2.131E-01  2.807E-01     4.938E-02   4.938E-01
 346.25     346.50     2.442E-01  3.207E-01     5.649E-02   5.649E-01
 346.50     346.75     2.449E-01  3.205E-01     5.654E-02   5.654E-01
 346.75     347.00     2.855E-01  3.725E-01     6.579E-02   6.579E-01
 347.00     347.25     2.978E-01  3.873E-01     6.851E-02   6.851E-01
 347.25     347.50     2.476E-01  3.211E-01     5.687E-02   5.687E-01
 347.50     347.75     1.957E-01  2.529E-01     4.486E-02   4.486E-01
 347.75     348.00     2.300E-01  2.963E-01     5.263E-02   5.263E-01
 348.00     348.25     2.796E-01  3.592E-01     6.388E-02   6.388E-01
 348.25     348.50     2.415E-01  3.093E-01     5.508E-02   5.508E-01
 348.50     348.75     2.500E-01  3.192E-01     5.691E-02   5.691E-01
 348.75     349.00     3.036E-01  3.864E-01     6.900E-02   6.900E-01
 349.00     349.25     1.941E-01  2.463E-01     4.405E-02   4.405E-01
 349.25     349.50     2.334E-01  2.953E-01     5.287E-02   5.287E-01
 349.50     349.75     2.622E-01  3.307E-01     5.929E-02   5.929E-01
 349.75     350.00     2.171E-01  2.730E-01     4.902E-02   4.902E-01
 350.00     350.25     3.313E-01  4.154E-01     7.467E-02   7.467E-01
 350.25     350.50     3.358E-01  4.197E-01     7.554E-02   7.554E-01
 350.50     350.75     2.939E-01  3.662E-01     6.601E-02   6.601E-01
 350.75     351.00     3.169E-01  3.937E-01     7.106E-02   7.106E-01
 351.00     351.25     2.734E-01  3.386E-01     6.119E-02   6.119E-01
 351.25     351.50     2.462E-01  3.040E-01     5.503E-02   5.503E-01
 351.50     351.75     2.521E-01  3.104E-01     5.625E-02   5.625E-01
 351.75     352.00     3.376E-01  4.143E-01     7.519E-02   7.519E-01
 352.00     352.25     2.868E-01  3.510E-01     6.378E-02   6.378E-01
 352.25     352.50     2.663E-01  3.250E-01     5.913E-02   5.913E-01
 352.50     352.75     1.748E-01  2.126E-01     3.874E-02   3.874E-01
 352.75     353.00     2.785E-01  3.379E-01     6.164E-02   6.164E-01
 353.00     353.25     3.179E-01  3.845E-01     7.025E-02   7.025E-01
 353.25     353.50     2.624E-01  3.165E-01     5.789E-02   5.789E-01
 353.50     353.75     3.394E-01  4.081E-01     7.476E-02   7.476E-01
 353.75     354.00     2.994E-01  3.590E-01     6.584E-02   6.584E-01
 354.00     354.25     3.418E-01  4.086E-01     7.504E-02   7.504E-01
 354.25     354.50     3.178E-01  3.789E-01     6.967E-02   6.967E-01
 354.50     354.75     3.438E-01  4.086E-01     7.524E-02   7.524E-01
 354.75     355.00     3.242E-01  3.841E-01     7.083E-02   7.083E-01
 355.00     355.25     3.577E-01  4.227E-01     7.804E-02   7.804E-01
 355.25     355.50     3.055E-01  3.599E-01     6.653E-02   6.653E-01
 355.50     355.75     3.046E-01  3.579E-01     6.625E-02   6.625E-01
 355.75     356.00     2.804E-01  3.284E-01     6.088E-02   6.088E-01
 356.00     356.25     3.189E-01  3.725E-01     6.913E-02   6.913E-01
 356.25     356.50     3.681E-01  4.287E-01     7.967E-02   7.967E-01
 356.50     356.75     1.930E-01  2.242E-01     4.172E-02   4.172E-01
 356.75     357.00     2.855E-01  3.306E-01     6.161E-02   6.161E-01
 357.00     357.25     1.791E-01  2.069E-01     3.860E-02   3.860E-01
 357.25     357.50     2.563E-01  2.951E-01     5.514E-02   5.514E-01
 357.50     357.75     2.880E-01  3.306E-01     6.186E-02   6.186E-01
 357.75     358.00     2.743E-01  3.141E-01     5.884E-02   5.884E-01
 358.00     358.25     1.956E-01  2.233E-01     4.190E-02   4.190E-01
 358.25     358.50     2.018E-01  2.297E-01     4.315E-02   4.315E-01
 358.50     358.75     1.741E-01  1.977E-01     3.718E-02   3.718E-01
 358.75     359.00     2.027E-01  2.295E-01     4.321E-02   4.321E-01
 359.00     359.25     2.805E-01  3.167E-01     5.972E-02   5.972E-01
 359.25     359.50     3.119E-01  3.511E-01     6.630E-02   6.630E-01
 359.50     359.75     3.467E-01  3.893E-01     7.360E-02   7.360E-01
 359.75     360.00     3.718E-01  4.163E-01     7.881E-02   7.881E-01
 360.00     360.25     3.974E-01  4.437E-01     8.410E-02   8.410E-01
 360.25     360.50     2.813E-01  3.132E-01     5.946E-02   5.946E-01
 360.50     360.75     2.820E-01  3.132E-01     5.952E-02   5.952E-01
 360.75     361.00     2.606E-01  2.886E-01     5.493E-02   5.493E-01
 361.00     361.25     2.373E-01  2.620E-01     4.993E-02   4.993E-01
 361.25     361.50     2.917E-01  3.212E-01     6.129E-02   6.129E-01
 361.50     361.75     3.388E-01  3.721E-01     7.109E-02   7.109E-01
 361.75     362.00     2.401E-01  2.630E-01     5.031E-02   5.031E-01
 362.00     362.25     2.266E-01  2.476E-01     4.742E-02   4.742E-01
 362.25     362.50     3.291E-01  3.585E-01     6.877E-02   6.877E-01
 362.50     362.75     3.531E-01  3.837E-01     7.368E-02   7.368E-01
 362.75     363.00     3.998E-01  4.332E-01     8.330E-02   8.330E-01
 363.00     363.25     2.922E-01  3.158E-01     6.079E-02   6.079E-01
 363.25     363.50     2.622E-01  2.826E-01     5.448E-02   5.448E-01
 363.50     363.75     2.871E-01  3.086E-01     5.956E-02   5.956E-01
 363.75     364.00     3.288E-01  3.525E-01     6.812E-02   6.812E-01
 364.00     364.25     3.802E-01  4.065E-01     7.868E-02   7.868E-01
 364.25     364.50     3.325E-01  3.545E-01     6.869E-02   6.869E-01
 364.50     364.75     3.004E-01  3.194E-01     6.198E-02   6.198E-01
 364.75     365.00     2.701E-01  2.864E-01     5.565E-02   5.565E-01
 365.00     365.25     3.261E-01  3.449E-01     6.710E-02   6.710E-01
 365.25     365.50     3.978E-01  4.196E-01     8.174E-02   8.174E-01
 365.50     365.75     4.026E-01  4.236E-01     8.262E-02   8.262E-01
 365.75     366.00     4.464E-01  4.685E-01     9.150E-02   9.150E-01
 366.00     366.25     4.431E-01  4.638E-01     9.070E-02   9.070E-01
 366.25     366.50     4.160E-01  4.343E-01     8.502E-02   8.502E-01
 366.50     366.75     4.070E-01  4.238E-01     8.309E-02   8.309E-01
 366.75     367.00     4.067E-01  4.224E-01     8.292E-02   8.292E-01
 367.00     367.25     3.537E-01  3.664E-01     7.200E-02   7.200E-01
 367.25     367.50     4.506E-01  4.656E-01     9.162E-02   9.162E-01
 367.50     367.75     4.309E-01  4.440E-01     8.749E-02   8.749E-01
 367.75     368.00     3.616E-01  3.717E-01     7.333E-02   7.333E-01
 368.00     368.25     3.287E-01  3.370E-01     6.657E-02   6.657E-01
 368.25     368.50     4.003E-01  4.093E-01     8.095E-02   8.095E-01
 368.50     368.75     3.638E-01  3.711E-01     7.349E-02   7.349E-01
 368.75     369.00     3.171E-01  3.226E-01     6.398E-02   6.398E-01
 369.00     369.25     4.152E-01  4.213E-01     8.365E-02   8.365E-01
