 
 
 
 INPUT PARAMETERS:

 RADIATION SCHEME:             4  streams

 w-grid:          561    280.0000        420.0000    
 equally spaced z-grid
 z-grid:           81    0.000000        80.00000    
  measurement point: index            1  altitude=    0.000000    
 idate =      20150630  esfact(1) =     1.000000    
 air temperature: USSA, 1976
 air concentrations: USSA, 1976
 ozone profile: USSA, 1976
 DATAE1/SUN/susim_hi.flx
 DATAE1/SUN/atlas3_1994_317_a.dat        
 DATAE1/SUN/neckel.flx                   
 DATAE1/SUN/sao2010.solref.converted     
 aerosols:  Elterman (1968) continental profile
 solar zenith angle =     0.000000    
 
 SPECTRAL IRRADIANCE (W m-2 nm-1):

 LOWER WVL  UPPER WVL  DIRECT     DIFFUSE DOWN  DIFFUSE UP  TOTAL DOWNWELLING
 289.50     289.75     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 289.75     290.00     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.00     290.25     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.25     290.50     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.50     290.75     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.75     291.00     5.039E-06  6.496E-06     1.154E-06   1.154E-05
 291.00     291.25     7.051E-06  9.152E-06     1.620E-06   1.620E-05
 291.25     291.50     1.149E-05  1.503E-05     2.653E-06   2.653E-05
 291.50     291.75     1.444E-05  1.908E-05     3.352E-06   3.352E-05
 291.75     292.00     2.024E-05  2.696E-05     4.721E-06   4.721E-05
 292.00     292.25     2.939E-05  3.935E-05     6.874E-06   6.874E-05
 292.25     292.50     3.172E-05  4.263E-05     7.434E-06   7.434E-05
 292.50     292.75     3.128E-05  4.204E-05     7.332E-06   7.332E-05
 292.75     293.00     3.541E-05  4.776E-05     8.318E-06   8.318E-05
 293.00     293.25     6.887E-05  9.357E-05     1.624E-05   1.624E-04
 293.25     293.50     9.501E-05  1.301E-04     2.251E-05   2.251E-04
 293.50     293.75     1.260E-04  1.740E-04     3.000E-05   3.000E-04
 293.75     294.00     1.088E-04  1.512E-04     2.600E-05   2.600E-04
 294.00     294.25     1.478E-04  2.058E-04     3.536E-05   3.536E-04
 294.25     294.50     2.067E-04  2.886E-04     4.952E-05   4.952E-04
 294.50     294.75     2.600E-04  3.643E-04     6.243E-05   6.243E-04
 294.75     295.00     1.719E-04  2.419E-04     4.139E-05   4.139E-04
 295.00     295.25     3.403E-04  4.816E-04     8.219E-05   8.219E-04
 295.25     295.50     4.789E-04  6.833E-04     1.162E-04   1.162E-03
 295.50     295.75     6.463E-04  9.285E-04     1.575E-04   1.575E-03
 295.75     296.00     7.013E-04  1.010E-03     1.711E-04   1.711E-03
 296.00     296.25     8.036E-04  1.164E-03     1.967E-04   1.967E-03
 296.25     296.50     1.326E-03  1.935E-03     3.262E-04   3.262E-03
 296.50     296.75     7.335E-04  1.071E-03     1.804E-04   1.804E-03
 296.75     297.00     9.116E-04  1.330E-03     2.242E-04   2.242E-03
 297.00     297.25     1.046E-03  1.536E-03     2.582E-04   2.582E-03
 297.25     297.50     1.245E-03  1.839E-03     3.083E-04   3.083E-03
 297.50     297.75     2.374E-03  3.525E-03     5.899E-04   5.899E-03
 297.75     298.00     3.443E-03  5.137E-03     8.580E-04   8.580E-03
 298.00     298.25     2.401E-03  3.595E-03     5.997E-04   5.997E-03
 298.25     298.50     1.863E-03  2.795E-03     4.658E-04   4.658E-03
 298.50     298.75     2.044E-03  3.073E-03     5.117E-04   5.117E-03
 298.75     299.00     3.003E-03  4.517E-03     7.520E-04   7.520E-03
 299.00     299.25     5.125E-03  7.735E-03     1.286E-03   1.286E-02
 299.25     299.50     4.670E-03  7.092E-03     1.176E-03   1.176E-02
 299.50     299.75     4.368E-03  6.672E-03     1.104E-03   1.104E-02
 299.75     300.00     7.224E-03  1.106E-02     1.828E-03   1.828E-02
 300.00     300.25     3.120E-03  4.777E-03     7.897E-04   7.897E-03
 300.25     300.50     3.986E-03  6.114E-03     1.010E-03   1.010E-02
 300.50     300.75     8.118E-03  1.246E-02     2.058E-03   2.058E-02
 300.75     301.00     5.666E-03  8.728E-03     1.439E-03   1.439E-02
 301.00     301.25     9.793E-03  1.517E-02     2.496E-03   2.496E-02
 301.25     301.50     1.058E-02  1.645E-02     2.702E-03   2.702E-02
 301.50     301.75     1.214E-02  1.891E-02     3.105E-03   3.105E-02
 301.75     302.00     9.086E-03  1.414E-02     2.322E-03   2.322E-02
 302.00     302.25     4.819E-03  7.495E-03     1.231E-03   1.231E-02
 302.25     302.50     1.454E-02  2.264E-02     3.718E-03   3.718E-02
 302.50     302.75     1.171E-02  1.830E-02     3.001E-03   3.001E-02
 302.75     303.00     2.420E-02  3.795E-02     6.215E-03   6.215E-02
 303.00     303.25     1.879E-02  2.958E-02     4.837E-03   4.837E-02
 303.25     303.50     2.796E-02  4.408E-02     7.203E-03   7.203E-02
 303.50     303.75     2.879E-02  4.538E-02     7.417E-03   7.417E-02
 303.75     304.00     1.665E-02  2.620E-02     4.285E-03   4.285E-02
 304.00     304.25     2.385E-02  3.744E-02     6.129E-03   6.129E-02
 304.25     304.50     2.351E-02  3.696E-02     6.047E-03   6.047E-02
 304.50     304.75     3.449E-02  5.434E-02     8.883E-03   8.883E-02
 304.75     305.00     2.023E-02  3.200E-02     5.222E-03   5.222E-02
 305.00     305.25     3.589E-02  5.696E-02     9.285E-03   9.285E-02
 305.25     305.50     4.503E-02  7.163E-02     1.167E-02   1.167E-01
 305.50     305.75     3.694E-02  5.869E-02     9.564E-03   9.564E-02
 305.75     306.00     1.930E-02  3.059E-02     4.989E-03   4.989E-02
 306.00     306.25     3.521E-02  5.573E-02     9.094E-03   9.094E-02
 306.25     306.50     4.038E-02  6.371E-02     1.041E-02   1.041E-01
 306.50     306.75     3.539E-02  5.591E-02     9.130E-03   9.130E-02
 306.75     307.00     3.471E-02  5.491E-02     8.962E-03   8.962E-02
 307.00     307.25     5.554E-02  8.816E-02     1.437E-02   1.437E-01
 307.25     307.50     5.267E-02  8.385E-02     1.365E-02   1.365E-01
 307.50     307.75     4.993E-02  7.954E-02     1.295E-02   1.295E-01
 307.75     308.00     5.567E-02  8.845E-02     1.441E-02   1.441E-01
 308.00     308.25     6.353E-02  1.006E-01     1.641E-02   1.641E-01
 308.25     308.50     4.494E-02  7.108E-02     1.160E-02   1.160E-01
 308.50     308.75     7.906E-02  1.250E-01     2.040E-02   2.040E-01
 308.75     309.00     5.549E-02  8.742E-02     1.429E-02   1.429E-01
 309.00     309.25     5.131E-02  8.078E-02     1.321E-02   1.321E-01
 309.25     309.50     4.019E-02  6.341E-02     1.036E-02   1.036E-01
 309.50     309.75     6.973E-02  1.106E-01     1.803E-02   1.803E-01
 309.75     310.00     5.681E-02  9.009E-02     1.469E-02   1.469E-01
 310.00     310.25     3.696E-02  5.843E-02     9.539E-03   9.539E-02
 310.25     310.50     6.814E-02  1.073E-01     1.754E-02   1.754E-01
 310.50     310.75     8.895E-02  1.401E-01     2.291E-02   2.291E-01
 310.75     311.00     1.071E-01  1.684E-01     2.754E-02   2.754E-01
 311.00     311.25     1.001E-01  1.572E-01     2.573E-02   2.573E-01
 311.25     311.50     1.028E-01  1.606E-01     2.634E-02   2.634E-01
 311.50     311.75     1.001E-01  1.562E-01     2.563E-02   2.563E-01
 311.75     312.00     8.454E-02  1.323E-01     2.168E-02   2.168E-01
 312.00     312.25     8.147E-02  1.276E-01     2.091E-02   2.091E-01
 312.25     312.50     9.731E-02  1.523E-01     2.496E-02   2.496E-01
 312.50     312.75     9.877E-02  1.546E-01     2.534E-02   2.534E-01
 312.75     313.00     1.064E-01  1.663E-01     2.728E-02   2.728E-01
 313.00     313.25     1.106E-01  1.724E-01     2.830E-02   2.830E-01
 313.25     313.50     1.007E-01  1.561E-01     2.568E-02   2.568E-01
 313.50     313.75     1.013E-01  1.561E-01     2.574E-02   2.574E-01
 313.75     314.00     1.266E-01  1.950E-01     3.216E-02   3.216E-01
 314.00     314.25     1.321E-01  2.039E-01     3.359E-02   3.359E-01
 314.25     314.50     1.011E-01  1.565E-01     2.576E-02   2.576E-01
 314.50     314.75     8.663E-02  1.343E-01     2.209E-02   2.209E-01
 314.75     315.00     1.208E-01  1.866E-01     3.075E-02   3.075E-01
 315.00     315.25     1.347E-01  2.074E-01     3.421E-02   3.421E-01
 315.25     315.50     1.376E-01  2.108E-01     3.485E-02   3.485E-01
 315.50     315.75     1.163E-01  1.765E-01     2.928E-02   2.928E-01
 315.75     316.00     7.234E-02  1.099E-01     1.823E-02   1.823E-01
 316.00     316.25     8.416E-02  1.283E-01     2.124E-02   2.124E-01
 316.25     316.50     1.220E-01  1.859E-01     3.079E-02   3.079E-01
 316.50     316.75     1.192E-01  1.815E-01     3.007E-02   3.007E-01
 316.75     317.00     1.392E-01  2.117E-01     3.509E-02   3.509E-01
 317.00     317.25     1.675E-01  2.528E-01     4.203E-02   4.203E-01
 317.25     317.50     1.768E-01  2.663E-01     4.431E-02   4.431E-01
 317.50     317.75     1.609E-01  2.404E-01     4.013E-02   4.013E-01
 317.75     318.00     1.554E-01  2.319E-01     3.874E-02   3.874E-01
 318.00     318.25     9.734E-02  1.454E-01     2.427E-02   2.427E-01
 318.25     318.50     1.201E-01  1.797E-01     2.998E-02   2.998E-01
 318.50     318.75     1.472E-01  2.205E-01     3.677E-02   3.677E-01
 318.75     319.00     1.613E-01  2.413E-01     4.026E-02   4.026E-01
 319.00     319.25     1.929E-01  2.882E-01     4.811E-02   4.811E-01
 319.25     319.50     1.127E-01  1.669E-01     2.796E-02   2.796E-01
 319.50     319.75     1.530E-01  2.246E-01     3.777E-02   3.777E-01
 319.75     320.00     1.859E-01  2.725E-01     4.584E-02   4.584E-01
 320.00     320.25     1.647E-01  2.395E-01     4.043E-02   4.043E-01
 320.25     320.50     1.965E-01  2.868E-01     4.833E-02   4.833E-01
 320.50     320.75     2.240E-01  3.274E-01     5.514E-02   5.514E-01
 320.75     321.00     2.069E-01  3.027E-01     5.096E-02   5.096E-01
 321.00     321.25     1.627E-01  2.382E-01     4.009E-02   4.009E-01
 321.25     321.50     1.376E-01  2.008E-01     3.384E-02   3.384E-01
 321.50     321.75     1.765E-01  2.566E-01     4.331E-02   4.331E-01
 321.75     322.00     1.975E-01  2.855E-01     4.831E-02   4.831E-01
 322.00     322.25     2.081E-01  2.966E-01     5.047E-02   5.047E-01
 322.25     322.50     1.629E-01  2.322E-01     3.951E-02   3.951E-01
 322.50     322.75     1.706E-01  2.422E-01     4.128E-02   4.128E-01
 322.75     323.00     1.438E-01  2.034E-01     3.472E-02   3.472E-01
 323.00     323.25     1.489E-01  2.114E-01     3.603E-02   3.603E-01
 323.25     323.50     2.001E-01  2.847E-01     4.848E-02   4.848E-01
 323.50     323.75     1.609E-01  2.290E-01     3.899E-02   3.899E-01
 323.75     324.00     2.012E-01  2.860E-01     4.872E-02   4.872E-01
 324.00     324.25     2.165E-01  3.062E-01     5.227E-02   5.228E-01
 324.25     324.50     2.036E-01  2.863E-01     4.899E-02   4.899E-01
 324.50     324.75     2.402E-01  3.365E-01     5.767E-02   5.767E-01
 324.75     325.00     1.811E-01  2.504E-01     4.315E-02   4.315E-01
 325.00     325.25     1.973E-01  2.722E-01     4.695E-02   4.695E-01
 325.25     325.50     2.210E-01  3.052E-01     5.262E-02   5.262E-01
 325.50     325.75     2.609E-01  3.587E-01     6.195E-02   6.195E-01
 325.75     326.00     2.727E-01  3.752E-01     6.479E-02   6.479E-01
 326.00     326.25     3.022E-01  4.160E-01     7.182E-02   7.182E-01
 326.25     326.50     2.868E-01  3.943E-01     6.811E-02   6.811E-01
 326.50     326.75     2.570E-01  3.526E-01     6.097E-02   6.097E-01
 326.75     327.00     3.082E-01  4.216E-01     7.298E-02   7.298E-01
 327.00     327.25     2.646E-01  3.597E-01     6.243E-02   6.243E-01
 327.25     327.50     2.753E-01  3.723E-01     6.476E-02   6.476E-01
 327.50     327.75     2.873E-01  3.877E-01     6.750E-02   6.750E-01
 327.75     328.00     2.583E-01  3.452E-01     6.035E-02   6.035E-01
 328.00     328.25     2.621E-01  3.485E-01     6.105E-02   6.105E-01
 328.25     328.50     2.614E-01  3.479E-01     6.094E-02   6.094E-01
 328.50     328.75     2.666E-01  3.549E-01     6.215E-02   6.215E-01
 328.75     329.00     2.183E-01  2.904E-01     5.087E-02   5.087E-01
 329.00     329.25     3.288E-01  4.368E-01     7.656E-02   7.656E-01
 329.25     329.50     3.239E-01  4.292E-01     7.531E-02   7.531E-01
 329.50     329.75     3.309E-01  4.370E-01     7.679E-02   7.679E-01
 329.75     330.00     3.304E-01  4.350E-01     7.654E-02   7.654E-01
 330.00     330.25     3.814E-01  5.001E-01     8.814E-02   8.814E-01
 330.25     330.50     2.872E-01  3.736E-01     6.608E-02   6.608E-01
 330.50     330.75     2.554E-01  3.311E-01     5.865E-02   5.865E-01
 330.75     331.00     2.827E-01  3.657E-01     6.485E-02   6.485E-01
 331.00     331.25     3.123E-01  4.011E-01     7.134E-02   7.134E-01
 331.25     331.50     2.911E-01  3.733E-01     6.644E-02   6.644E-01
 331.50     331.75     2.741E-01  3.513E-01     6.255E-02   6.255E-01
 331.75     332.00     3.233E-01  4.138E-01     7.371E-02   7.371E-01
 332.00     332.25     3.112E-01  3.976E-01     7.088E-02   7.088E-01
 332.25     332.50     2.483E-01  3.165E-01     5.648E-02   5.648E-01
 332.50     332.75     3.402E-01  4.324E-01     7.726E-02   7.726E-01
 332.75     333.00     2.877E-01  3.643E-01     6.521E-02   6.521E-01
 333.00     333.25     2.953E-01  3.724E-01     6.677E-02   6.677E-01
 333.25     333.50     3.115E-01  3.915E-01     7.030E-02   7.030E-01
 333.50     333.75     2.471E-01  3.086E-01     5.557E-02   5.557E-01
 333.75     334.00     2.720E-01  3.380E-01     6.099E-02   6.099E-01
 334.00     334.25     3.126E-01  3.879E-01     7.004E-02   7.004E-01
 334.25     334.50     2.889E-01  3.580E-01     6.470E-02   6.470E-01
 334.50     334.75     3.510E-01  4.340E-01     7.849E-02   7.849E-01
 334.75     335.00     3.132E-01  3.862E-01     6.994E-02   6.994E-01
 335.00     335.25     2.733E-01  3.362E-01     6.095E-02   6.095E-01
 335.25     335.50     3.391E-01  4.161E-01     7.552E-02   7.552E-01
 335.50     335.75     3.571E-01  4.367E-01     7.938E-02   7.938E-01
 335.75     336.00     3.204E-01  3.906E-01     7.110E-02   7.110E-01
 336.00     336.25     1.498E-01  1.821E-01     3.319E-02   3.319E-01
 336.25     336.50     2.666E-01  3.226E-01     5.891E-02   5.891E-01
 336.50     336.75     3.438E-01  4.144E-01     7.582E-02   7.582E-01
 336.75     337.00     2.551E-01  3.066E-01     5.616E-02   5.616E-01
 337.00     337.25     2.205E-01  2.638E-01     4.843E-02   4.843E-01
 337.25     337.50     2.390E-01  2.847E-01     5.237E-02   5.237E-01
 337.50     337.75     3.237E-01  3.847E-01     7.084E-02   7.084E-01
 337.75     338.00     3.414E-01  4.050E-01     7.464E-02   7.464E-01
 338.00     338.25     2.206E-01  2.610E-01     4.816E-02   4.816E-01
 338.25     338.50     3.085E-01  3.642E-01     6.728E-02   6.728E-01
 338.50     338.75     3.519E-01  4.143E-01     7.663E-02   7.663E-01
 338.75     339.00     3.114E-01  3.655E-01     6.769E-02   6.769E-01
 339.00     339.25     3.551E-01  4.156E-01     7.707E-02   7.707E-01
 339.25     339.50     2.552E-01  2.976E-01     5.528E-02   5.528E-01
 339.50     339.75     3.161E-01  3.675E-01     6.835E-02   6.835E-01
 339.75     340.00     3.774E-01  4.373E-01     8.147E-02   8.147E-01
 340.00     340.25     4.035E-01  4.656E-01     8.691E-02   8.691E-01
 340.25     340.50     3.564E-01  4.099E-01     7.663E-02   7.663E-01
 340.50     340.75     3.376E-01  3.873E-01     7.249E-02   7.249E-01
 340.75     341.00     3.054E-01  3.495E-01     6.548E-02   6.548E-01
 341.00     341.25     3.271E-01  3.733E-01     7.004E-02   7.004E-01
 341.25     341.50     3.180E-01  3.619E-01     6.799E-02   6.799E-01
 341.50     341.75     2.778E-01  3.153E-01     5.931E-02   5.931E-01
 341.75     342.00     3.304E-01  3.738E-01     7.042E-02   7.042E-01
 342.00     342.25     4.001E-01  4.513E-01     8.514E-02   8.514E-01
 342.25     342.50     3.171E-01  3.566E-01     6.737E-02   6.737E-01
 342.50     342.75     3.637E-01  4.078E-01     7.714E-02   7.714E-01
 342.75     343.00     3.157E-01  3.529E-01     6.686E-02   6.686E-01
 343.00     343.25     4.419E-01  4.923E-01     9.341E-02   9.341E-01
 343.25     343.50     2.858E-01  3.174E-01     6.032E-02   6.032E-01
 343.50     343.75     4.064E-01  4.500E-01     8.565E-02   8.565E-01
 343.75     344.00     3.260E-01  3.597E-01     6.858E-02   6.858E-01
 344.00     344.25     2.098E-01  2.306E-01     4.404E-02   4.404E-01
 344.25     344.50     2.138E-01  2.344E-01     4.482E-02   4.482E-01
 344.50     344.75     2.727E-01  2.983E-01     5.710E-02   5.710E-01
 344.75     345.00     3.346E-01  3.650E-01     6.996E-02   6.996E-01
 345.00     345.25     3.940E-01  4.287E-01     8.227E-02   8.227E-01
 345.25     345.50     2.982E-01  3.233E-01     6.214E-02   6.214E-01
 345.50     345.75     4.023E-01  4.349E-01     8.372E-02   8.372E-01
 345.75     346.00     3.182E-01  3.429E-01     6.611E-02   6.611E-01
 346.00     346.25     2.883E-01  3.098E-01     5.981E-02   5.981E-01
 346.25     346.50     3.303E-01  3.539E-01     6.842E-02   6.842E-01
 346.50     346.75     3.310E-01  3.537E-01     6.848E-02   6.848E-01
 346.75     347.00     3.858E-01  4.111E-01     7.969E-02   7.969E-01
 347.00     347.25     4.023E-01  4.274E-01     8.298E-02   8.298E-01
 347.25     347.50     3.344E-01  3.542E-01     6.887E-02   6.887E-01
 347.50     347.75     2.642E-01  2.791E-01     5.433E-02   5.433E-01
 347.75     348.00     3.104E-01  3.270E-01     6.374E-02   6.374E-01
 348.00     348.25     3.773E-01  3.964E-01     7.737E-02   7.737E-01
 348.25     348.50     3.259E-01  3.413E-01     6.672E-02   6.672E-01
 348.50     348.75     3.371E-01  3.521E-01     6.893E-02   6.893E-01
 348.75     349.00     4.093E-01  4.263E-01     8.356E-02   8.356E-01
 349.00     349.25     2.616E-01  2.717E-01     5.334E-02   5.334E-01
 349.25     349.50     3.145E-01  3.257E-01     6.402E-02   6.402E-01
 349.50     349.75     3.531E-01  3.646E-01     7.177E-02   7.177E-01
 349.75     350.00     2.923E-01  3.010E-01     5.933E-02   5.933E-01
 350.00     350.25     4.460E-01  4.579E-01     9.038E-02   9.038E-01
 350.25     350.50     4.518E-01  4.626E-01     9.144E-02   9.144E-01
 350.50     350.75     3.954E-01  4.037E-01     7.990E-02   7.990E-01
 350.75     351.00     4.262E-01  4.339E-01     8.601E-02   8.601E-01
 351.00     351.25     3.675E-01  3.731E-01     7.406E-02   7.406E-01
 351.25     351.50     3.309E-01  3.349E-01     6.658E-02   6.658E-01
 351.50     351.75     3.386E-01  3.418E-01     6.805E-02   6.805E-01
 351.75     352.00     4.533E-01  4.563E-01     9.096E-02   9.096E-01
 352.00     352.25     3.850E-01  3.866E-01     7.716E-02   7.716E-01
 352.25     352.50     3.574E-01  3.579E-01     7.153E-02   7.153E-01
 352.50     352.75     2.345E-01  2.341E-01     4.686E-02   4.686E-01
 352.75     353.00     3.736E-01  3.720E-01     7.456E-02   7.456E-01
 353.00     353.25     4.264E-01  4.234E-01     8.497E-02   8.497E-01
 353.25     353.50     3.518E-01  3.484E-01     7.002E-02   7.002E-01
 353.50     353.75     4.549E-01  4.493E-01     9.042E-02   9.042E-01
 353.75     354.00     4.012E-01  3.951E-01     7.963E-02   7.963E-01
 354.00     354.25     4.578E-01  4.497E-01     9.075E-02   9.075E-01
 354.25     354.50     4.256E-01  4.170E-01     8.426E-02   8.426E-01
 354.50     354.75     4.602E-01  4.496E-01     9.099E-02   9.099E-01
 354.75     355.00     4.338E-01  4.227E-01     8.565E-02   8.565E-01
 355.00     355.25     4.786E-01  4.650E-01     9.436E-02   9.436E-01
 355.25     355.50     4.085E-01  3.959E-01     8.044E-02   8.044E-01
 355.50     355.75     4.073E-01  3.937E-01     8.010E-02   8.010E-01
 355.75     356.00     3.748E-01  3.612E-01     7.360E-02   7.360E-01
 356.00     356.25     4.261E-01  4.096E-01     8.357E-02   8.357E-01
 356.25     356.50     4.917E-01  4.714E-01     9.631E-02   9.631E-01
 356.50     356.75     2.578E-01  2.465E-01     5.042E-02   5.042E-01
 356.75     357.00     3.811E-01  3.634E-01     7.445E-02   7.445E-01
 357.00     357.25     2.391E-01  2.274E-01     4.664E-02   4.664E-01
 357.25     357.50     3.419E-01  3.244E-01     6.663E-02   6.663E-01
 357.50     357.75     3.841E-01  3.634E-01     7.474E-02   7.474E-01
 357.75     358.00     3.658E-01  3.451E-01     7.109E-02   7.109E-01
 358.00     358.25     2.608E-01  2.454E-01     5.062E-02   5.062E-01
 358.25     358.50     2.689E-01  2.524E-01     5.212E-02   5.212E-01
 358.50     358.75     2.320E-01  2.172E-01     4.491E-02   4.491E-01
 358.75     359.00     2.699E-01  2.521E-01     5.220E-02   5.220E-01
 359.00     359.25     3.735E-01  3.478E-01     7.213E-02   7.213E-01
 359.25     359.50     4.151E-01  3.856E-01     8.007E-02   8.007E-01
 359.50     359.75     4.614E-01  4.275E-01     8.888E-02   8.888E-01
 359.75     360.00     4.946E-01  4.571E-01     9.517E-02   9.517E-01
 360.00     360.25     5.285E-01  4.871E-01     1.016E-01   1.016E+00
 360.25     360.50     3.740E-01  3.438E-01     7.179E-02   7.179E-01
 360.50     360.75     3.749E-01  3.438E-01     7.186E-02   7.186E-01
 360.75     361.00     3.463E-01  3.168E-01     6.631E-02   6.631E-01
 361.00     361.25     3.152E-01  2.875E-01     6.027E-02   6.027E-01
 361.25     361.50     3.874E-01  3.525E-01     7.398E-02   7.398E-01
 361.50     361.75     4.498E-01  4.083E-01     8.581E-02   8.581E-01
 361.75     362.00     3.187E-01  2.885E-01     6.073E-02   6.073E-01
 362.00     362.25     3.008E-01  2.716E-01     5.723E-02   5.723E-01
 362.25     362.50     4.366E-01  3.933E-01     8.299E-02   8.299E-01
 362.50     362.75     4.684E-01  4.208E-01     8.892E-02   8.892E-01
 362.75     363.00     5.301E-01  4.751E-01     1.005E-01   1.005E+00
 363.00     363.25     3.873E-01  3.462E-01     7.335E-02   7.335E-01
 363.25     363.50     3.475E-01  3.098E-01     6.573E-02   6.573E-01
 363.50     363.75     3.803E-01  3.383E-01     7.186E-02   7.186E-01
 363.75     364.00     4.355E-01  3.864E-01     8.218E-02   8.218E-01
 364.00     364.25     5.035E-01  4.456E-01     9.491E-02   9.491E-01
 364.25     364.50     4.401E-01  3.885E-01     8.286E-02   8.286E-01
 364.50     364.75     3.975E-01  3.500E-01     7.475E-02   7.475E-01
 364.75     365.00     3.573E-01  3.139E-01     6.712E-02   6.712E-01
 365.00     365.25     4.313E-01  3.779E-01     8.091E-02   8.091E-01
 365.25     365.50     5.259E-01  4.597E-01     9.856E-02   9.856E-01
 365.50     365.75     5.322E-01  4.640E-01     9.962E-02   9.962E-01
 365.75     366.00     5.900E-01  5.131E-01     1.103E-01   1.103E+00
 366.00     366.25     5.855E-01  5.080E-01     1.093E-01   1.093E+00
 366.25     366.50     5.494E-01  4.755E-01     1.025E-01   1.025E+00
 366.50     366.75     5.375E-01  4.641E-01     1.002E-01   1.002E+00
 366.75     367.00     5.370E-01  4.625E-01     9.995E-02   9.995E-01
 367.00     367.25     4.668E-01  4.011E-01     8.679E-02   8.679E-01
 367.25     367.50     5.946E-01  5.096E-01     1.104E-01   1.104E+00
 367.50     367.75     5.684E-01  4.860E-01     1.054E-01   1.054E+00
 367.75     368.00     4.769E-01  4.067E-01     8.836E-02   8.836E-01
 368.00     368.25     4.334E-01  3.688E-01     8.022E-02   8.022E-01
 368.25     368.50     5.276E-01  4.478E-01     9.754E-02   9.754E-01
 368.50     368.75     4.794E-01  4.060E-01     8.854E-02   8.854E-01
 368.75     369.00     4.178E-01  3.530E-01     7.708E-02   7.708E-01
 369.00     369.25     5.469E-01  4.609E-01     1.008E-01   1.008E+00
