 
 
 
 INPUT PARAMETERS:

 RADIATION SCHEME:             4  streams

 w-grid:          561    280.0000        420.0000    
 equally spaced z-grid
 z-grid:           81    0.000000        80.00000    
  measurement point: index            1  altitude=    0.000000    
 idate =      20150630  esfact(1) =     1.000000    
 air temperature: USSA, 1976
 air concentrations: USSA, 1976
 ozone profile: USSA, 1976
 DATAE1/SUN/susim_hi.flx
 DATAE1/SUN/atlas3_1994_317_a.dat        
 DATAE1/SUN/neckel.flx                   
 DATAE1/SUN/sao2010.solref.converted     
 aerosols:  Elterman (1968) continental profile
 solar zenith angle =     75.00000    
 
 SPECTRAL IRRADIANCE (W m-2 nm-1):

 LOWER WVL  UPPER WVL  DIRECT     DIFFUSE DOWN  DIFFUSE UP  TOTAL DOWNWELLING
 289.50     289.75     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 289.75     290.00     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.00     290.25     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.25     290.50     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.50     290.75     0.000E+00  0.000E+00     0.000E+00   0.000E+00
 290.75     291.00     1.666E-20  7.157E-10     7.157E-11   7.157E-10
 291.00     291.25     5.970E-20  1.126E-09     1.126E-10   1.126E-09
 291.25     291.50     2.634E-19  2.082E-09     2.082E-10   2.082E-09
 291.50     291.75     1.030E-18  3.031E-09     3.031E-10   3.031E-09
 291.75     292.00     3.768E-18  4.825E-09     4.825E-10   4.825E-09
 292.00     292.25     1.067E-17  7.625E-09     7.625E-10   7.625E-09
 292.25     292.50     2.111E-17  8.902E-09     8.902E-10   8.902E-09
 292.50     292.75     2.766E-17  9.088E-09     9.088E-10   9.088E-09
 292.75     293.00     5.250E-17  1.100E-08     1.100E-09   1.100E-08
 293.00     293.25     2.359E-16  2.397E-08     2.397E-09   2.397E-08
 293.25     293.50     7.574E-16  3.717E-08     3.717E-09   3.717E-08
 293.50     293.75     2.379E-15  5.566E-08     5.566E-09   5.566E-08
 293.75     294.00     4.135E-15  5.314E-08     5.314E-09   5.314E-08
 294.00     294.25     7.796E-15  7.558E-08     7.558E-09   7.558E-08
 294.25     294.50     1.627E-14  1.117E-07     1.117E-08   1.117E-07
 294.50     294.75     3.319E-14  1.508E-07     1.508E-08   1.508E-07
 294.75     295.00     3.719E-14  1.076E-07     1.076E-08   1.076E-07
 295.00     295.25     1.335E-13  2.330E-07     2.330E-08   2.330E-07
 295.25     295.50     3.997E-13  3.686E-07     3.686E-08   3.686E-07
 295.50     295.75     1.003E-12  5.492E-07     5.492E-08   5.492E-07
 295.75     296.00     1.557E-12  6.307E-07     6.307E-08   6.307E-07
 296.00     296.25     3.028E-12  7.875E-07     7.875E-08   7.875E-07
 296.25     296.50     9.309E-12  1.447E-06     1.447E-07   1.447E-06
 296.50     296.75     6.278E-12  8.254E-07     8.254E-08   8.254E-07
 296.75     297.00     9.630E-12  1.059E-06     1.059E-07   1.059E-06
 297.00     297.25     1.947E-11  1.343E-06     1.343E-07   1.343E-06
 297.25     297.50     3.753E-11  1.745E-06     1.745E-07   1.745E-06
 297.50     297.75     1.150E-10  3.642E-06     3.642E-07   3.642E-06
 297.75     298.00     2.545E-10  5.732E-06     5.732E-07   5.732E-06
 298.00     298.25     2.530E-10  4.287E-06     4.288E-07   4.288E-06
 298.25     298.50     2.599E-10  3.515E-06     3.515E-07   3.515E-06
 298.50     298.75     3.767E-10  4.090E-06     4.091E-07   4.091E-06
 298.75     299.00     6.641E-10  6.224E-06     6.224E-07   6.224E-06
 299.00     299.25     1.642E-09  1.151E-05     1.151E-06   1.151E-05
 299.25     299.50     2.423E-09  1.174E-05     1.174E-06   1.174E-05
 299.50     299.75     3.423E-09  1.219E-05     1.219E-06   1.219E-05
 299.75     300.00     7.225E-09  2.147E-05     2.148E-06   2.148E-05
 300.00     300.25     3.674E-09  9.658E-06     9.662E-07   9.662E-06
 300.25     300.50     6.042E-09  1.321E-05     1.321E-06   1.321E-05
 300.50     300.75     1.503E-08  2.837E-05     2.838E-06   2.838E-05
 300.75     301.00     1.426E-08  2.173E-05     2.174E-06   2.174E-05
 301.00     301.25     3.589E-08  4.242E-05     4.246E-06   4.246E-05
 301.25     301.50     5.225E-08  5.082E-05     5.087E-06   5.087E-05
 301.50     301.75     7.372E-08  6.270E-05     6.277E-06   6.277E-05
 301.75     302.00     6.108E-08  4.848E-05     4.854E-06   4.854E-05
 302.00     302.25     3.703E-08  2.692E-05     2.695E-06   2.695E-05
 302.25     302.50     1.379E-07  8.806E-05     8.819E-06   8.819E-05
 302.50     302.75     1.447E-07  7.912E-05     7.927E-06   7.927E-05
 302.75     303.00     3.994E-07  1.859E-04     1.863E-05   1.863E-04
 303.00     303.25     4.045E-07  1.635E-04     1.639E-05   1.639E-04
 303.25     303.50     7.110E-07  2.632E-04     2.639E-05   2.639E-04
 303.50     303.75     8.310E-07  2.873E-04     2.882E-05   2.882E-04
 303.75     304.00     5.202E-07  1.718E-04     1.723E-05   1.723E-04
 304.00     304.25     7.876E-07  2.512E-04     2.520E-05   2.520E-04
 304.25     304.50     9.433E-07  2.743E-04     2.753E-05   2.753E-04
 304.50     304.75     1.670E-06  4.453E-04     4.469E-05   4.469E-04
 304.75     305.00     1.266E-06  3.030E-04     3.043E-05   3.043E-04
 305.00     305.25     2.820E-06  6.167E-04     6.195E-05   6.195E-04
 305.25     305.50     4.251E-06  8.658E-04     8.701E-05   8.701E-04
 305.50     305.75     3.807E-06  7.457E-04     7.495E-05   7.495E-04
 305.75     306.00     2.075E-06  3.964E-04     3.985E-05   3.985E-04
 306.00     306.25     4.131E-06  7.600E-04     7.641E-05   7.641E-04
 306.25     306.50     4.852E-06  8.760E-04     8.808E-05   8.808E-04
 306.50     306.75     5.040E-06  8.576E-04     8.627E-05   8.627E-04
 306.75     307.00     5.761E-06  9.294E-04     9.351E-05   9.351E-04
 307.00     307.25     1.133E-05  1.717E-03     1.728E-04   1.728E-03
 307.25     307.50     1.297E-05  1.861E-03     1.874E-04   1.874E-03
 307.50     307.75     1.397E-05  1.928E-03     1.942E-04   1.942E-03
 307.75     308.00     1.618E-05  2.189E-03     2.205E-04   2.205E-03
 308.00     308.25     1.860E-05  2.481E-03     2.500E-04   2.500E-03
 308.25     308.50     1.436E-05  1.860E-03     1.874E-04   1.874E-03
 308.50     308.75     2.784E-05  3.496E-03     3.524E-04   3.524E-03
 308.75     309.00     2.004E-05  2.474E-03     2.494E-04   2.494E-03
 309.00     309.25     2.026E-05  2.429E-03     2.449E-04   2.449E-03
 309.25     309.50     1.845E-05  2.133E-03     2.151E-04   2.151E-03
 309.50     309.75     3.990E-05  4.408E-03     4.448E-04   4.448E-03
 309.75     310.00     3.578E-05  3.853E-03     3.888E-04   3.888E-03
 310.00     310.25     2.394E-05  2.536E-03     2.559E-04   2.559E-03
 310.25     310.50     4.407E-05  4.610E-03     4.654E-04   4.654E-03
 310.50     310.75     6.412E-05  6.538E-03     6.603E-04   6.603E-03
 310.75     311.00     8.175E-05  8.169E-03     8.251E-04   8.251E-03
 311.00     311.25     8.123E-05  7.959E-03     8.040E-04   8.040E-03
 311.25     311.50     8.265E-05  8.004E-03     8.086E-04   8.086E-03
 311.50     311.75     8.607E-05  8.169E-03     8.255E-04   8.255E-03
 311.75     312.00     8.417E-05  7.772E-03     7.856E-04   7.856E-03
 312.00     312.25     9.035E-05  8.157E-03     8.247E-04   8.247E-03
 312.25     312.50     1.159E-04  1.027E-02     1.038E-03   1.038E-02
 312.50     312.75     1.280E-04  1.112E-02     1.125E-03   1.125E-02
 312.75     313.00     1.456E-04  1.245E-02     1.259E-03   1.259E-02
 313.00     313.25     1.560E-04  1.313E-02     1.329E-03   1.329E-02
 313.25     313.50     1.383E-04  1.152E-02     1.166E-03   1.166E-02
 313.50     313.75     1.344E-04  1.108E-02     1.122E-03   1.122E-02
 313.75     314.00     1.843E-04  1.491E-02     1.510E-03   1.510E-02
 314.00     314.25     2.157E-04  1.711E-02     1.732E-03   1.732E-02
 314.25     314.50     1.868E-04  1.453E-02     1.472E-03   1.472E-02
 314.50     314.75     1.777E-04  1.358E-02     1.376E-03   1.376E-02
 314.75     315.00     2.506E-04  1.890E-02     1.915E-03   1.915E-02
 315.00     315.25     2.876E-04  2.140E-02     2.169E-03   2.169E-02
 315.25     315.50     2.874E-04  2.115E-02     2.144E-03   2.144E-02
 315.50     315.75     2.219E-04  1.619E-02     1.642E-03   1.642E-02
 315.75     316.00     1.536E-04  1.102E-02     1.118E-03   1.118E-02
 316.00     316.25     2.022E-04  1.426E-02     1.446E-03   1.446E-02
 316.25     316.50     3.105E-04  2.158E-02     2.189E-03   2.189E-02
 316.50     316.75     3.265E-04  2.237E-02     2.270E-03   2.270E-02
 316.75     317.00     3.989E-04  2.697E-02     2.737E-03   2.737E-02
 317.00     317.25     4.533E-04  3.030E-02     3.075E-03   3.075E-02
 317.25     317.50     4.977E-04  3.285E-02     3.334E-03   3.334E-02
 317.50     317.75     4.291E-04  2.802E-02     2.845E-03   2.845E-02
 317.75     318.00     4.343E-04  2.797E-02     2.841E-03   2.841E-02
 318.00     318.25     2.962E-04  1.882E-02     1.912E-03   1.912E-02
 318.25     318.50     4.013E-04  2.517E-02     2.557E-03   2.557E-02
 318.50     318.75     5.333E-04  3.301E-02     3.354E-03   3.354E-02
 318.75     319.00     6.097E-04  3.726E-02     3.787E-03   3.787E-02
 319.00     319.25     7.650E-04  4.621E-02     4.698E-03   4.698E-02
 319.25     319.50     4.193E-04  2.502E-02     2.544E-03   2.544E-02
 319.50     319.75     5.323E-04  3.141E-02     3.194E-03   3.194E-02
 319.75     320.00     6.782E-04  3.954E-02     4.022E-03   4.022E-02
 320.00     320.25     5.673E-04  3.271E-02     3.327E-03   3.327E-02
 320.25     320.50     7.638E-04  4.348E-02     4.424E-03   4.424E-02
 320.50     320.75     9.469E-04  5.327E-02     5.422E-03   5.422E-02
 320.75     321.00     9.446E-04  5.257E-02     5.351E-03   5.351E-02
 321.00     321.25     7.937E-04  4.367E-02     4.446E-03   4.446E-02
 321.25     321.50     6.769E-04  3.681E-02     3.748E-03   3.748E-02
 321.50     321.75     8.776E-04  4.717E-02     4.805E-03   4.805E-02
 321.75     322.00     9.647E-04  5.123E-02     5.220E-03   5.220E-02
 322.00     322.25     8.862E-04  4.649E-02     4.738E-03   4.738E-02
 322.25     322.50     7.416E-04  3.848E-02     3.922E-03   3.922E-02
 322.50     322.75     7.782E-04  3.991E-02     4.069E-03   4.069E-02
 322.75     323.00     6.619E-04  3.357E-02     3.423E-03   3.423E-02
 323.00     323.25     7.650E-04  3.839E-02     3.916E-03   3.916E-02
 323.25     323.50     1.120E-03  5.565E-02     5.677E-03   5.677E-02
 323.50     323.75     9.536E-04  4.690E-02     4.786E-03   4.786E-02
 323.75     324.00     1.238E-03  6.027E-02     6.150E-03   6.150E-02
 324.00     324.25     1.319E-03  6.345E-02     6.477E-03   6.477E-02
 324.25     324.50     1.219E-03  5.797E-02     5.918E-03   5.918E-02
 324.50     324.75     1.446E-03  6.800E-02     6.945E-03   6.945E-02
 324.75     325.00     9.709E-04  4.505E-02     4.602E-03   4.602E-02
 325.00     325.25     1.092E-03  5.016E-02     5.125E-03   5.125E-02
 325.25     325.50     1.313E-03  5.972E-02     6.103E-03   6.103E-02
 325.50     325.75     1.541E-03  6.930E-02     7.084E-03   7.084E-02
 325.75     326.00     1.715E-03  7.642E-02     7.814E-03   7.814E-02
 326.00     326.25     2.019E-03  8.912E-02     9.114E-03   9.114E-02
 326.25     326.50     1.991E-03  8.702E-02     8.901E-03   8.901E-02
 326.50     326.75     1.831E-03  7.919E-02     8.102E-03   8.102E-02
 326.75     327.00     2.235E-03  9.570E-02     9.794E-03   9.794E-02
 327.00     327.25     1.864E-03  7.886E-02     8.073E-03   8.073E-02
 327.25     327.50     1.915E-03  8.014E-02     8.206E-03   8.206E-02
 327.50     327.75     2.047E-03  8.480E-02     8.684E-03   8.684E-02
 327.75     328.00     1.714E-03  7.011E-02     7.182E-03   7.182E-02
 328.00     328.25     1.719E-03  6.958E-02     7.130E-03   7.130E-02
 328.25     328.50     1.837E-03  7.367E-02     7.551E-03   7.551E-02
 328.50     328.75     1.984E-03  7.891E-02     8.089E-03   8.089E-02
 328.75     329.00     1.697E-03  6.687E-02     6.856E-03   6.856E-02
 329.00     329.25     2.636E-03  1.029E-01     1.055E-02   1.055E-01
 329.25     329.50     2.651E-03  1.025E-01     1.051E-02   1.051E-01
 329.50     329.75     2.731E-03  1.045E-01     1.072E-02   1.072E-01
 329.75     330.00     2.752E-03  1.042E-01     1.070E-02   1.070E-01
 330.00     330.25     3.179E-03  1.191E-01     1.223E-02   1.223E-01
 330.25     330.50     2.280E-03  8.443E-02     8.671E-03   8.671E-02
 330.50     330.75     2.055E-03  7.533E-02     7.738E-03   7.738E-02
 330.75     331.00     2.323E-03  8.437E-02     8.670E-03   8.670E-02
 331.00     331.25     2.469E-03  8.866E-02     9.112E-03   9.112E-02
 331.25     331.50     2.369E-03  8.428E-02     8.665E-03   8.665E-02
 331.50     331.75     2.331E-03  8.221E-02     8.454E-03   8.454E-02
 331.75     332.00     2.844E-03  9.943E-02     1.023E-02   1.023E-01
 332.00     332.25     2.810E-03  9.733E-02     1.001E-02   1.001E-01
 332.25     332.50     2.285E-03  7.841E-02     8.069E-03   8.069E-02
 332.50     332.75     3.173E-03  1.079E-01     1.111E-02   1.111E-01
 332.75     333.00     2.692E-03  9.060E-02     9.329E-03   9.329E-02
 333.00     333.25     2.761E-03  9.200E-02     9.476E-03   9.476E-02
 333.25     333.50     2.932E-03  9.677E-02     9.970E-03   9.970E-02
 333.50     333.75     2.263E-03  7.389E-02     7.616E-03   7.616E-02
 333.75     334.00     2.457E-03  7.940E-02     8.186E-03   8.186E-02
 334.00     334.25     2.914E-03  9.336E-02     9.627E-03   9.627E-02
 334.25     334.50     2.777E-03  8.820E-02     9.098E-03   9.098E-02
 334.50     334.75     3.442E-03  1.084E-01     1.118E-02   1.118E-01
 334.75     335.00     3.123E-03  9.744E-02     1.006E-02   1.006E-01
 335.00     335.25     2.771E-03  8.568E-02     8.845E-03   8.845E-02
 335.25     335.50     3.486E-03  1.068E-01     1.103E-02   1.103E-01
 335.50     335.75     3.704E-03  1.125E-01     1.162E-02   1.162E-01
 335.75     336.00     3.352E-03  1.008E-01     1.042E-02   1.042E-01
 336.00     336.25     1.578E-03  4.705E-02     4.862E-03   4.862E-02
 336.25     336.50     2.795E-03  8.251E-02     8.531E-03   8.531E-02
 336.50     336.75     3.602E-03  1.053E-01     1.089E-02   1.089E-01
 336.75     337.00     2.702E-03  7.830E-02     8.101E-03   8.101E-02
 337.00     337.25     2.314E-03  6.641E-02     6.872E-03   6.872E-02
 337.25     337.50     2.481E-03  7.050E-02     7.299E-03   7.299E-02
 337.50     337.75     3.436E-03  9.684E-02     1.003E-02   1.003E-01
 337.75     338.00     3.708E-03  1.036E-01     1.073E-02   1.073E-01
 338.00     338.25     2.441E-03  6.764E-02     7.008E-03   7.008E-02
 338.25     338.50     3.467E-03  9.525E-02     9.871E-03   9.871E-02
 338.50     338.75     4.002E-03  1.090E-01     1.130E-02   1.130E-01
 338.75     339.00     3.574E-03  9.649E-02     1.001E-02   1.001E-01
 339.00     339.25     4.109E-03  1.100E-01     1.141E-02   1.141E-01
 339.25     339.50     2.968E-03  7.873E-02     8.170E-03   8.170E-02
 339.50     339.75     3.698E-03  9.725E-02     1.009E-02   1.009E-01
 339.75     340.00     4.442E-03  1.158E-01     1.202E-02   1.202E-01
 340.00     340.25     4.709E-03  1.216E-01     1.263E-02   1.263E-01
 340.25     340.50     4.181E-03  1.071E-01     1.112E-02   1.112E-01
 340.50     340.75     4.022E-03  1.021E-01     1.061E-02   1.061E-01
 340.75     341.00     3.690E-03  9.292E-02     9.661E-03   9.661E-02
 341.00     341.25     4.000E-03  9.987E-02     1.039E-02   1.039E-01
 341.25     341.50     3.929E-03  9.728E-02     1.012E-02   1.012E-01
 341.50     341.75     3.462E-03  8.502E-02     8.848E-03   8.848E-02
 341.75     342.00     4.150E-03  1.010E-01     1.052E-02   1.052E-01
 342.00     342.25     5.060E-03  1.222E-01     1.272E-02   1.272E-01
 342.25     342.50     4.041E-03  9.676E-02     1.008E-02   1.008E-01
 342.50     342.75     4.669E-03  1.109E-01     1.155E-02   1.155E-01
 342.75     343.00     4.076E-03  9.599E-02     1.001E-02   1.001E-01
 343.00     343.25     5.729E-03  1.338E-01     1.395E-02   1.395E-01
 343.25     343.50     3.724E-03  8.623E-02     8.995E-03   8.995E-02
 343.50     343.75     5.333E-03  1.225E-01     1.278E-02   1.278E-01
 343.75     344.00     4.271E-03  9.726E-02     1.015E-02   1.015E-01
 344.00     344.25     2.743E-03  6.193E-02     6.467E-03   6.467E-02
 344.25     344.50     2.830E-03  6.339E-02     6.622E-03   6.622E-02
 344.50     344.75     3.656E-03  8.123E-02     8.489E-03   8.489E-02
 344.75     345.00     4.534E-03  9.994E-02     1.045E-02   1.045E-01
 345.00     345.25     5.412E-03  1.184E-01     1.238E-02   1.238E-01
 345.25     345.50     4.082E-03  8.854E-02     9.262E-03   9.262E-02
 345.50     345.75     5.536E-03  1.191E-01     1.246E-02   1.246E-01
 345.75     346.00     4.405E-03  9.401E-02     9.841E-03   9.841E-02
 346.00     346.25     4.026E-03  8.524E-02     8.927E-03   8.927E-02
 346.25     346.50     4.647E-03  9.764E-02     1.023E-02   1.023E-01
 346.50     346.75     4.692E-03  9.781E-02     1.025E-02   1.025E-01
 346.75     347.00     5.511E-03  1.140E-01     1.195E-02   1.195E-01
 347.00     347.25     5.778E-03  1.186E-01     1.243E-02   1.243E-01
 347.25     347.50     4.828E-03  9.830E-02     1.031E-02   1.031E-01
 347.50     347.75     3.844E-03  7.766E-02     8.150E-03   8.150E-02
 347.75     348.00     4.553E-03  9.127E-02     9.583E-03   9.583E-02
 348.00     348.25     5.577E-03  1.109E-01     1.165E-02   1.165E-01
 348.25     348.50     4.850E-03  9.574E-02     1.006E-02   1.006E-01
 348.50     348.75     5.050E-03  9.892E-02     1.040E-02   1.040E-01
 348.75     349.00     6.168E-03  1.199E-01     1.261E-02   1.261E-01
 349.00     349.25     3.969E-03  7.658E-02     8.055E-03   8.055E-02
 349.25     349.50     4.797E-03  9.185E-02     9.664E-03   9.664E-02
 349.50     349.75     5.410E-03  1.028E-01     1.082E-02   1.082E-01
 349.75     350.00     4.509E-03  8.503E-02     8.954E-03   8.954E-02
 350.00     350.25     6.927E-03  1.296E-01     1.366E-02   1.366E-01
 350.25     350.50     7.061E-03  1.312E-01     1.382E-02   1.382E-01
 350.50     350.75     6.220E-03  1.147E-01     1.209E-02   1.209E-01
 350.75     351.00     6.749E-03  1.235E-01     1.303E-02   1.303E-01
 351.00     351.25     5.854E-03  1.064E-01     1.122E-02   1.122E-01
 351.25     351.50     5.289E-03  9.535E-02     1.006E-02   1.006E-01
 351.50     351.75     5.440E-03  9.737E-02     1.028E-02   1.028E-01
 351.75     352.00     7.334E-03  1.303E-01     1.376E-02   1.376E-01
 352.00     352.25     6.274E-03  1.107E-01     1.169E-02   1.169E-01
 352.25     352.50     5.862E-03  1.026E-01     1.085E-02   1.085E-01
 352.50     352.75     3.866E-03  6.720E-02     7.107E-03   7.107E-02
 352.75     353.00     6.199E-03  1.070E-01     1.132E-02   1.132E-01
 353.00     353.25     7.122E-03  1.220E-01     1.292E-02   1.292E-01
 353.25     353.50     5.913E-03  1.006E-01     1.065E-02   1.065E-01
 353.50     353.75     7.695E-03  1.300E-01     1.377E-02   1.377E-01
 353.75     354.00     6.829E-03  1.145E-01     1.214E-02   1.214E-01
 354.00     354.25     7.843E-03  1.306E-01     1.384E-02   1.384E-01
 354.25     354.50     7.335E-03  1.213E-01     1.286E-02   1.286E-01
 354.50     354.75     7.978E-03  1.310E-01     1.389E-02   1.389E-01
 354.75     355.00     7.562E-03  1.233E-01     1.308E-02   1.308E-01
 355.00     355.25     8.389E-03  1.358E-01     1.442E-02   1.442E-01
 355.25     355.50     7.202E-03  1.158E-01     1.230E-02   1.230E-01
 355.50     355.75     7.223E-03  1.153E-01     1.225E-02   1.225E-01
 355.75     356.00     6.683E-03  1.059E-01     1.126E-02   1.126E-01
 356.00     356.25     7.642E-03  1.203E-01     1.279E-02   1.279E-01
 356.25     356.50     8.868E-03  1.386E-01     1.475E-02   1.475E-01
 356.50     356.75     4.673E-03  7.254E-02     7.721E-03   7.721E-02
 356.75     357.00     6.941E-03  1.070E-01     1.140E-02   1.140E-01
 357.00     357.25     4.379E-03  6.705E-02     7.143E-03   7.143E-02
 357.25     357.50     6.300E-03  9.581E-02     1.021E-02   1.021E-01
 357.50     357.75     7.115E-03  1.075E-01     1.146E-02   1.146E-01
 357.75     358.00     6.815E-03  1.022E-01     1.091E-02   1.091E-01
 358.00     358.25     4.886E-03  7.280E-02     7.769E-03   7.769E-02
 358.25     358.50     5.066E-03  7.498E-02     8.005E-03   8.005E-02
 358.50     358.75     4.396E-03  6.462E-02     6.902E-03   6.902E-02
 358.75     359.00     5.143E-03  7.511E-02     8.025E-03   8.025E-02
 359.00     359.25     7.154E-03  1.038E-01     1.109E-02   1.109E-01
 359.25     359.50     7.992E-03  1.152E-01     1.232E-02   1.232E-01
 359.50     359.75     8.929E-03  1.278E-01     1.367E-02   1.367E-01
 359.75     360.00     9.624E-03  1.369E-01     1.465E-02   1.465E-01
 360.00     360.25     1.034E-02  1.460E-01     1.564E-02   1.564E-01
 360.25     360.50     7.355E-03  1.032E-01     1.106E-02   1.106E-01
 360.50     360.75     7.412E-03  1.033E-01     1.108E-02   1.108E-01
 360.75     361.00     6.885E-03  9.537E-02     1.023E-02   1.023E-01
 361.00     361.25     6.299E-03  8.669E-02     9.299E-03   9.299E-02
 361.25     361.50     7.783E-03  1.064E-01     1.142E-02   1.142E-01
 361.50     361.75     9.086E-03  1.234E-01     1.325E-02   1.325E-01
 361.75     362.00     6.472E-03  8.736E-02     9.383E-03   9.383E-02
 362.00     362.25     6.139E-03  8.233E-02     8.847E-03   8.847E-02
 362.25     362.50     8.958E-03  1.194E-01     1.283E-02   1.283E-01
 362.50     362.75     9.659E-03  1.279E-01     1.376E-02   1.376E-01
 362.75     363.00     1.099E-02  1.446E-01     1.556E-02   1.556E-01
 363.00     363.25     8.069E-03  1.055E-01     1.136E-02   1.136E-01
 363.25     363.50     7.277E-03  9.453E-02     1.018E-02   1.018E-01
 363.50     363.75     8.005E-03  1.033E-01     1.113E-02   1.113E-01
 363.75     364.00     9.212E-03  1.182E-01     1.274E-02   1.274E-01
 364.00     364.25     1.070E-02  1.365E-01     1.472E-02   1.472E-01
 364.25     364.50     9.403E-03  1.191E-01     1.285E-02   1.285E-01
 364.50     364.75     8.533E-03  1.074E-01     1.160E-02   1.160E-01
 364.75     365.00     7.706E-03  9.643E-02     1.041E-02   1.041E-01
 365.00     365.25     9.348E-03  1.163E-01     1.256E-02   1.256E-01
 365.25     365.50     1.146E-02  1.416E-01     1.531E-02   1.531E-01
 365.50     365.75     1.165E-02  1.431E-01     1.547E-02   1.547E-01
 365.75     366.00     1.298E-02  1.585E-01     1.714E-02   1.714E-01
 366.00     366.25     1.294E-02  1.571E-01     1.700E-02   1.700E-01
 366.25     366.50     1.221E-02  1.472E-01     1.594E-02   1.594E-01
 366.50     366.75     1.200E-02  1.439E-01     1.559E-02   1.559E-01
 366.75     367.00     1.205E-02  1.436E-01     1.556E-02   1.556E-01
 367.00     367.25     1.053E-02  1.247E-01     1.352E-02   1.352E-01
 367.25     367.50     1.347E-02  1.586E-01     1.721E-02   1.721E-01
 367.50     367.75     1.294E-02  1.514E-01     1.644E-02   1.644E-01
 367.75     368.00     1.091E-02  1.269E-01     1.378E-02   1.378E-01
 368.00     368.25     9.961E-03  1.152E-01     1.251E-02   1.251E-01
 368.25     368.50     1.218E-02  1.400E-01     1.522E-02   1.522E-01
 368.50     368.75     1.112E-02  1.271E-01     1.382E-02   1.382E-01
 368.75     369.00     9.739E-03  1.106E-01     1.204E-02   1.204E-01
 369.00     369.25     1.281E-02  1.446E-01     1.574E-02   1.574E-01
